cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s,d_to_rw
UPK_632,Sim+2019,,239.80651462739635,0.0416436138267288,-38.45206848393469,0.0282819085492345,338.59248787362475,11.051603883577664,-17.64595841845526,0.057237824993933,-27.311572119878853,0.041443821912754,7.208220244691943,0.0513185569626128,1.4059706819271611,87,5.533610727595187,2.1331946849823,21.814744677068816,18.080459770114945,0,,,,,,,87,4.753722882422822,5.533610700875864,2.1331946849823,21.814744677068816,,0,,,,,0,,,,,0,,,,,167,126.76985605645348,5.016500351213423,167,-49.73953708259361,5.553411637921981,167,26.56269212744482,4.344309658243967,87,-2.181293625429733,19.589022166348627,87,-21.38530094166979,8.444991222412805,87,-4.595155272818651,4.0374399027189565,8.918706374570267,-9.14530094166979,2.6548447271813487,39.81070831325058,167,338.57689807661086,11.037394930131985,11.935746450041115,11935.746450041115,374.9820964186894
CWNU_1084,He+2022,,302.5943446094389,0.0218263979141528,33.659489318492675,0.0265217583913069,71.3540394012094,0.1488594943046426,4.961583698072354,0.0291547798193418,-0.2882634482072633,0.0339120901547945,3.0983298572103424,0.0310400839035327,1.046109126164363,32,2.973972797393799,-18.56103134155273,13.153837197383888,18.3125,0,,,,,,,32,-20.746185183525085,2.973973102867604,-18.56103229522705,13.153837197383888,,0,,,,,0,,,,,0,,,,,52,103.21106958407206,3.512258623588936,52,305.90436198285585,6.216690796818531,52,0.8545565277874149,2.776119949960015,32,-10.237464947350864,4.336497701430434,32,-18.420118167061688,12.419841950517762,32,-6.730053034880343,0.3090742610727404,0.862535052649136,-6.180118167061687,0.5199469651196571,50.11870135142811,52,71.35578369020976,0.1516582491406931,-5.578657621767411,-5578.657621767411,229.15616637932303
Stephenson_1,CantatGaudin+2020,Cl Stephenson 1,283.54374298075754,0.0275556045242502,36.92570170734155,0.0312849841540372,66.92559591261792,15.39355112599088,1.1687236370933127,0.0364507783817339,-3.0321460844599133,0.0399273739585393,2.8016998393994395,0.034250678895395,1.036798501316505,39,5.414150531475361,-18.373674392700195,11.592981465683971,19.23076923076923,0,,,,,,,39,-19.458607936516785,5.414150452002501,-18.373674392700195,11.592981465683746,,0,,,,,0,,,,,0,,,,,79,134.89238205511413,2.154253872778243,79,316.646110854181,4.383181510308532,79,94.76737950022988,2.0552552769407897,39,-3.240619655475933,4.464918937028686,39,-17.92360934819856,10.252803157078258,39,-8.806749245953698,3.08108572049365,7.859380344524067,-5.68360934819856,-1.5567492459536982,28.183816934781422,79,66.92582101127103,15.394441306323989,-2.484809978198478,-2484.809978198478,233.19339212112965
CWNU_1113,He+2022,,227.2855078821271,0.0600096333411432,-25.36419875511387,0.0488157349248086,338.24848395117704,27.894719818909948,-16.739235429020002,0.0766469817007741,-20.565426635528503,0.0632952528615151,6.524154454220243,0.0662096623451479,1.3920284394294984,14,5.31183842250279,-1.5424445867538452,18.054713851816462,9.071428571428571,0,,,,,,,15,-7.357595402152402,4.959567495479793,-0.042777048812248,17.55172575943761,,0,,,,,1,-0.0450000017881393,0.1669999957084655,-0.0450000017881393,0.0,1,0.48,2.561,0.48,0.0,31,125.8226014829765,2.8276373638990173,31,-50.18778526853765,2.795571088631408,31,71.73454082725809,2.514743856937011,15,-10.712411528114062,14.500710843323716,15,-15.456922375286588,5.997921185524597,15,-7.675856397468229,8.270560716484852,0.3875884718859375,-3.216922375286588,-0.4258563974682285,28.183816934781422,31,338.25406315333134,27.903547072957775,1.1721313646098264,1172.1313646098265,376.1961652188185
IC_4665,CantatGaudin+2020,IC 4665,266.58963588354874,0.047900679617217,5.585969324466788,0.0465380379647919,30.50413114519656,17.009777057545104,-0.8656021117149979,0.0566699345906575,-8.53211856693348,0.051749714938077,2.885549705344535,0.0595844788984818,1.1275618119673296,66,4.249683726917613,-15.124635696411133,19.16724447493713,20.439393939393938,0,,,,,,,77,-17.416287318015232,1.985151274998718,-14.199999809265137,17.95601567245371,2.5384615384615383,33,-12.446363044507576,0.486969687721946,-13.68000030517578,7.040034716072089,26,-13.081364606851432,0.3285103056036645,-13.873500347137451,3.030858933494196,0,,,,,165,286.01440176086584,12.435382708029532,165,168.48549854663946,7.159151659381865,165,101.50238632224332,4.461410952186077,77,-6.398295066195621,14.861516690020116,77,-19.06851887770159,8.682287362667626,77,-9.852659707566191,5.186021062932779,4.701704933804379,-6.828518877701589,-2.6026597075661915,33.11311069398671,165,30.5015081027182,17.00232331302004,-0.2014480938485608,-201.4480938485609,430.24969924968906
PHOC_41,He+2022,,282.6077545606502,0.0425186252593994,33.429781652037946,0.0488815975189209,63.28185483363965,14.742382014861777,1.9119085772922249,0.0575477027893066,-3.8418555393438223,0.0632756487528483,3.4694003671078555,0.0553453954060872,1.3158831787109375,20,5.730002975463867,-18.632686614990234,12.828005112978326,23.85,0,,,,,,,20,-24.927440643310547,5.730003489553928,-18.63268756866455,12.828005112978303,,0,,,,,0,,,,,0,,,,,75,125.4486148936933,4.98909503170374,75,249.2257825241543,8.181357947385258,75,73.4223998697215,2.99396751553876,20,-7.125644911891487,5.876736074593795,20,-22.149645346367613,10.954509491194065,20,-10.600398660543872,3.244038448779764,3.974355088108513,-9.909645346367611,-3.3503986605438723,39.81070831325058,75,63.2814520812492,14.742929859155549,-7.6846804311345664,-7684.680431134567,252.7295012905749
chiFor,Galli+2021,,52.26718688028298,0.0353971603440075,-35.00776568501448,0.0450030536186404,236.61873196883025,-55.088763252473576,35.55077034238722,0.0446451466257979,-4.859715080686904,0.0617390260463807,9.404914141061884,0.0546884711195782,1.523387629811357,85,3.5419871610753675,17.737342834472656,12.66888430711834,25.12941176470588,0,,,,,,,85,19.18209323662152,3.551938972584677,17.721337870365716,12.66967698925564,,0,,,,,0,,,,,2,13.02,5.3965000000000005,13.02,3.422,164,-33.845920416052564,11.806329616340156,164,-49.99635036440166,6.4363043665342845,164,-87.21054916952666,4.663963608963175,85,-12.657778560819304,3.527812536605764,85,-22.35197374507873,6.774714230658046,85,-5.648273185338617,10.245861601892134,-1.5577785608193049,-10.11197374507873,1.601726814661383,30.00000000000001,164,235.90326398096784,-55.30537787847274,3.946435861843365,3946.435861843365,239.67084038358325
Main,Zhou+2022,,277.3853259781534,0.0660386731227238,1.0159076059091725,0.0669843902190526,31.337008371455,5.334533520657362,3.168176227469164,0.0814438064893086,-8.63000282478207,0.0731091350317001,2.2948053917786155,0.0805012782414754,1.135120709737142,25,10.298253173828124,-10.741183280944824,38.94807194117938,10.8,0,,,,,,,25,-2.7964219641685486,10.298253059387209,-10.741183280944824,38.94807194117938,,0,,,,,0,,,,,0,,,,,96,371.2833804831855,16.507975604620416,96,226.0753641714248,10.476818221833408,96,40.61339609112205,3.7744524493931912,25,5.3630894694560585,32.92556809066674,25,-11.646676376904152,20.53265802008694,25,-14.126755730663824,3.741877588228845,16.463089469456058,0.5933236230958485,-6.876755730663824,21.90000000000001,96,31.33733796445613,5.337605447317782,13.668014280455262,13668.014280455262,488.7664536229092
UPK_61,Sim+2019,,276.568678263812,0.0211399623325892,26.42714572788288,0.0276197501591273,54.47303267348657,16.873913010438432,0.5838993779755545,0.028664755821228,-5.37217300791211,0.0348851646695818,2.893630518369964,0.0341426474707467,1.0140672956194197,16,3.723120212554932,-19.10828399658203,8.02639374203968,27.1875,0,,,,,,,16,-21.686661899089813,3.723120082169771,-19.108284950256348,8.026393742039643,,0,,,,,0,,,,,0,,,,,35,192.24981323935856,4.3074628005332825,35,269.2522363091122,5.638098217601295,35,100.34415160644998,2.1820353774993406,16,-5.028921967902017,4.477051785105685,16,-20.393820745266822,6.231792066858522,16,-10.4020041782172,2.3360685985467686,6.071078032097983,-8.153820745266822,-3.152004178217201,35.48135450617082,35,54.47263959984159,16.87249070631469,-3.8890922781037416,-3889.0922781037416,304.45443610923513
UPK_592,Sim+2019,,205.800298806582,0.0435608143502093,-45.00147767574197,0.0372381286418184,312.4654922361096,16.885557347733883,-26.16245927529343,0.0511102016935957,-19.445689407375298,0.0454942317719155,7.483558749919827,0.0518127958825294,1.3364304075849818,96,5.106491088867188,7.843278408050537,38.912403918236485,12.208333333333334,0,,,,,,,96,1.9269923605024808,5.106491096007328,7.843278408050537,38.91240391823648,,0,,,,,0,,,,,0,,,,,188,86.41951615682537,4.682417440161806,188,-94.3807707177717,3.929647036293596,188,38.84142942846033,3.050703131208905,96,-10.825797124027828,24.424548367676483,96,-15.734917496912423,27.941732779364543,96,-7.840619872019573,11.89990479982055,0.2742028759721719,-3.494917496912424,-0.5906198720195732,31.6227766016838,188,312.478699715354,16.88420839786588,2.472142860525373,2472.1428605253736,359.7403542611154
CWNU_534,He+2022,,271.392052566422,0.042512862351689,19.283781551821072,0.0599573859333121,45.61827934990204,18.524568043627795,-1.1348820471181529,0.0581991689918685,-8.016764793068898,0.0755922220049113,3.1846204763776846,0.075565783646855,1.7790743417113366,100,3.725135498046875,-16.64685821533203,19.07050952829865,32.2,0,,,,,,,100,-16.773823031783103,3.725135498791933,-16.646857261657715,19.07050952829865,,0,,,,,0,,,,,0,,,,,274,208.42199587216072,12.423077710860134,274,213.4853478477853,19.4321194639042,274,99.70465172755011,8.410397299938808,100,-2.0268679929312587,12.20771738082767,100,-18.800244363727284,13.582755538864424,100,-8.27387849314314,5.757740837226107,9.07313200706874,-6.560244363727284,-1.0238784931431404,35.48135450617082,274,45.687579337370565,18.47866082436806,1.2348093118723296,1234.8093118723295,341.2108740566458
Collinder_359,CantatGaudin+2020,Cl Collinder 359,270.8961903438155,0.0368521474301815,3.4751167834344616,0.0354626402258873,30.563497873499543,12.223831258171389,0.6747379851035604,0.0480104759335517,-8.72580693903771,0.0439121387898922,1.8035760089879125,0.0450647883117198,1.0661067962646484,119,5.936237751936712,-6.828726768493652,30.94358494286256,14.991596638655462,7,-3.812347412109375,0.5092664294772677,2.992354922824436,0.7742767930030823,7.894640713995339,2.111111111111111,121,-6.395072227928419,5.456708386299476,-5.894165515899658,30.640526723919173,,0,,,,,6,-5.090743960673014,0.9173573499113336,-4.980044597549439,1.9822157262627609,0,,,,,256,467.3668956249096,24.2536475777826,256,275.9378398366047,16.853942746834868,256,117.36395331259904,14.15293918808308,121,6.879870061605359,25.87480845289221,121,-18.94322291181697,14.870483059693273,121,-13.102797635779057,6.665098488175034,17.97987006160536,-6.703222911816971,-5.852797635779057,37.153537595204696,256,30.558004551953783,12.201821125683995,10.564944326234375,10564.944326234378,558.0757399595863
CWNU_1015,He+2022,,75.23617423588577,0.0374742539032645,-3.1423063587999,0.0255521276722783,202.53306668705088,-25.904742122358947,12.187038137858051,0.0528030861978945,-14.45631873436499,0.0397829283838686,5.736712083227398,0.0517770414767058,1.1651506009309187,18,3.10205078125,25.663963317871094,9.403415453067636,24.444444444444443,0,,,,,,,18,25.72954797744751,3.102050609058804,25.663963317871094,9.403415453067453,,0,,,,,0,,,,,0,,,,,46,-144.81256127928128,4.239530920630349,46,-60.05951818059408,4.367599594543948,46,-76.15033201303757,2.886436078945366,18,-16.61526826227394,7.891391723026349,18,-23.5413538247955,3.3582400992613866,18,-8.524027170090006,4.012965751352542,-5.51526826227394,-11.3013538247955,-1.2740271700900063,50.11870135142811,46,202.52572596333283,-25.90750413519396,9.033562150711807,9033.562150711808,138.11778389591214
UBC_26,CantatGaudin+2020, ,285.2498177076923,0.0111229382455348,21.921680982101435,0.0181667543947696,53.61425247230021,7.806289613921152,2.0261193452270576,0.0171741042286157,-5.211734467037221,0.0232734512537717,1.6704759542294811,0.024299656972289,1.0516774654388428,35,4.996805245535715,-9.938676834106444,17.96553018346467,39.71428571428572,0,,,,,,,35,-8.945334048569203,4.996805221693856,-9.938676834106444,17.965530183464654,,0,,,,,0,,,,,0,,,,,64,351.99468542752754,11.484346702927684,64,477.6711436100632,12.75395906163863,64,81.30211561975351,4.520778302960438,35,4.348513583212921,10.411656576801144,35,-12.207883888671429,14.43463993193238,35,-12.942983915174176,2.342528536530593,15.448513583212922,0.0321161113285715,-5.692983915174176,35.48135450617082,64,53.61359011774926,7.802143178008536,8.33242995828505,8332.42995828505,380.34975131246824
UPK_78,Sim+2019,,280.5651467233634,0.0376664503760959,32.50940606487816,0.0445673776709515,61.717604460534574,15.96875270434045,0.3326736656444573,0.0514953395594721,-3.569977292872301,0.0573494382526563,2.7075383827205024,0.0492293109064516,1.0887473562489385,15,3.919856770833333,-17.004772186279297,11.09323697698224,23.53333333333333,0,,,,,,,15,-16.254398902257282,3.919856909910838,-17.004772186279297,11.093236976982215,,0,,,,,0,,,,,0,,,,,46,168.46318070402228,7.92381802359473,46,313.04675156483347,11.288978072480669,46,101.73525157551644,5.660024272357766,15,-2.039241824290251,5.180568712267288,15,-15.723220840838673,9.342967600434347,15,-7.226457240187965,2.95168642366685,9.060758175709749,-3.4832208408386727,0.0235427598120345,56.23413251903491,46,61.7134994008584,15.969931710130671,1.18557750446802,1185.5775044680202,265.724354514058
32Ori,Gagne+2018,,82.33441348458511,0.0568132864104376,7.770642639249819,0.0432756543159484,196.2278410113527,-14.30782822653176,8.805901387103349,0.0662921667098999,-31.55390445361133,0.049559301800198,9.703968716565486,0.0588174197408888,2.430072784423828,25,4.163916015625,17.88059425354004,7.000657544945126,21.6,1,19.663206100463867,0.0550662688910961,0.7105868458747864,19.663206100463867,0.0,2.0,26,18.25556901785044,4.005883585231809,17.890676498413086,6.870479916566478,,0,,,,,0,,,,,0,,,,,36,-96.28090295130102,8.531068364031638,36,-28.001420974071166,6.033763331644945,36,-25.59911459094572,4.902119179974691,26,-11.757596413288224,6.355375883173434,26,-19.767612692835424,2.092606685020343,26,-8.312476580257831,1.8110243777850064,-0.6575964132882248,-7.527612692835424,-1.062476580257831,24.99999999999994,36,196.21604082999963,-14.321775510240265,2.911461685470384,2911.461685470384,164.92255879220087
IC_2602,CantatGaudin+2020,IC 2602,160.38878561997873,0.036427238612499,-64.38297288079293,0.0353361950723098,289.4584103486883,-4.998026124481527,-17.73656707369285,0.0474606609653114,10.669310104759468,0.04391268696214,6.5960649513764045,0.0405854931927035,1.1766928268481998,124,4.872077695785031,16.559040069580078,19.921735645276254,14.241935483870968,0,,,,,,,144,17.770089959310454,3.631917544462377,17.49201434041572,17.788255244234247,2.125,47,19.07787176903258,0.5606383059887176,17.6200008392334,5.782025209618504,10,17.567699813842772,0.2378000006079673,17.58199977874756,0.8389215781902574,5,13.8656,2.3732,14.145,4.395704794455606,309,50.3374545914987,4.038855447391185,309,-142.40615386939092,3.248274374321745,309,-13.22219575132025,2.772862135884207,144,-8.070803161762463,6.026324134529457,144,-21.709901849854344,16.61819330276875,144,-0.8701873441376557,1.7761251626787118,3.029196838237537,-9.469901849854343,6.379812655862344,36.30780069327641,309,289.4673852719175,-5.002945358350456,9.34383558437231,9343.835584372311,347.40450419701045
CWNU_1075,He+2022,,301.18829905036995,0.0468338798074161,37.81575688322747,0.0542300401949415,74.25604141763789,3.351383209694444,3.388201508960881,0.0636737440146651,0.4162379226819037,0.0702634979696834,2.8781308523977835,0.061957882899864,2.193782582002528,24,4.147488276163737,-16.333770751953125,16.837827819972254,17.041666666666668,0,,,,,,,24,-12.096423596143724,4.147488474845886,-16.333770275115967,16.837827819972237,,0,,,,,0,,,,,0,,,,,51,94.1439331219091,5.150726647678121,51,333.8623761483191,7.6015558347464,51,20.365662103967097,9.686792351720262,24,-6.31272724897628,4.606052969982227,24,-10.490691886687255,16.271097731028775,24,-5.121220590808247,1.4551888751425308,4.787272751023719,1.749308113312745,2.128779409191753,56.23413251903491,51,74.25238381286299,3.36001386978354,3.1025576822477907,3102.5576822477906,201.9621765171567
UPK_35,Sim+2019,,270.3987132055992,0.0346399505486649,3.1559656268812257,0.0330675719829087,30.041059462705537,12.523406921638152,0.6390828947885008,0.0455607403530163,-8.853842326362358,0.041426639878348,1.8029004707356449,0.0423793123009499,1.0266120139132724,44,6.583614696155895,-7.661206245422363,46.87611762851725,13.727272727272728,6,-4.603932062784831,0.4095998108386993,2.182187795639038,-0.1665945351123809,8.265994669623007,1.75,45,-9.63428773687499,5.837584429531836,-5.747856616973877,46.47339873699832,,0,,,,,0,,,,,0,,,,,89,469.1127424579747,14.482710095831068,89,271.2679140261473,8.505575742164726,89,120.36592447514904,5.792241425428412,45,4.120649843507888,39.29396335601661,45,-20.67002074651583,22.62796660954573,45,-13.953662663093006,10.051910500230948,15.220649843507887,-8.430020746515831,-6.703662663093006,31.6227766016838,89,30.03896569622016,12.52318820698702,7.289643874809613,7289.643874809613,561.583089765236
Alessi_19,CantatGaudin+2020,Cl Alessi 19,274.89948653537266,0.0249788931437901,12.517171098411634,0.0267765479428427,40.66278142513436,12.65823347627601,-0.994217990506048,0.0317497189555849,-7.076235297468945,0.03244220997606,1.7149052178707858,0.03110214642116,1.011570317404611,33,4.989725286310369,-8.352030754089355,9.686003734589177,15.87878787878788,0,,,,,,,33,-6.303864530993231,4.989725174325885,-8.352030754089355,9.686003734589177,,0,,,,,0,,,,,0,,,,,56,431.9613929561446,15.512596205063652,56,370.9447778413268,10.61572775727589,56,127.86924025561724,5.19257198675975,33,8.65471863259214,7.287453317192987,33,-17.479104952723635,6.052092308916955,33,-7.161427920925936,2.05926810522375,19.754718632592137,-5.239104952723634,0.0885720790740638,25.70394879669197,56,40.65417746019323,12.6573286506704,11.31193545122185,11311.935451221849,494.9768774694148
