cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s
OC-0062,Hao+2022,,279.3357314174704,0.0595234507008602,0.4413393075212147,0.0577199835526315,31.71683939154124,3.3371502378899494,2.559956483839186,0.0758642209203619,-8.20985698839943,0.06131322760331,2.0640282466721174,0.0713466468610261,1.1193430047286184,6,7.180133819580078,-4.768139839172363,14.610335018171886,11.833333333333334,0,,,,,,,6,-11.48106704155604,7.180133938789368,-4.768139839172363,14.610335018171874,,0,,,,,0,,,,,0,,,,,19,412.4230040264696,20.502670762306035,19,254.8805999973584,12.59557332714808,19,28.28387615612816,1.7493379933493605,6,-1.7059880835448753,12.414499512348051,6,-17.505185030241588,7.674776220649349,6,-14.5829967147246,0.8677461487775685,9.394011916455124,-5.265185030241588,-7.332996714724599,3.9810717055349696,19,31.71638526652631,3.3387441563477323,4.787198683282959,4787.198683282959
TWHya,Riedel+2017,,176.15382727526054,0.0672344341874122,-36.80486879615038,0.0552221909165382,288.11468405826173,23.2407869652934,-62.75211800842891,0.0832215771079063,-19.79428705758523,0.0697045251727104,15.460925097920711,0.0940599516034126,1.2325094938278198,18,3.401290469699436,7.978812217712402,7.423047800018937,24.88888888888889,0,,,,,,,20,7.80169688506147,4.218390274043864,8.580575942993164,7.743949443395263,,0,,,,,1,14.543656273498534,0.3197411451925357,14.543656273498534,0.0,5,11.6538,6.748600000000001,11.39,5.4328780733603805,32,20.677330646642726,15.63883442028383,32,-59.00819328795555,16.377898486981938,32,25.798087640998208,4.639838254816318,20,-12.01255490048318,2.4570013836677305,20,-16.542597367248884,6.478214582085215,20,-7.487977939483761,3.5417767234850035,-0.9125549004831796,-4.302597367248884,-0.2379779394837609,9.000000000000007,32,289.3112043575079,22.42088710764272,3.383835871453356,3383.835871453356
UPK_504,Sim+2019,,123.0881020988997,0.0338122977150811,-38.65212676029124,0.0391084882948133,255.75071515973912,-2.549509411638295,-4.391792432760438,0.0454027851422627,5.039646766474388,0.0525849494669172,1.701403129847797,0.043885933028327,1.0723303688897028,10,6.356898498535156,24.754329681396484,15.920996675271374,22.7,0,,,,,,,10,23.18537378311157,6.3568981170654295,24.754328727722168,15.920996675271358,,0,,,,,0,,,,,0,,,,,36,-144.70745481042889,5.33517679360307,36,-569.7956496477395,19.82735556616286,36,-26.178167246727792,2.140050025860252,10,-23.721934823022128,3.9774250323168414,10,-17.781885859898274,15.420855260077364,10,-3.3148668573426283,0.5540792757639669,-12.621934823022128,-5.541885859898274,3.935133142657372,8.912505467113453,36,255.75020831787663,-2.549667767622059,8.294809169354844,8294.809169354843
LP_2435,He+2022,,167.20091880099528,0.0480530722099438,-76.88741908614129,0.0479574816965917,297.094135091798,-15.197651104824956,-22.504770013648216,0.0626633013898169,0.3963055002755294,0.0606877566778171,5.263972958642997,0.0522986183389585,1.9820522732204864,57,5.772062602796052,13.013298034667969,18.571969448303868,16.54385964912281,0,,,,,,,72,13.511789919323435,3.278422370893123,14.652935279617498,13.557680036032124,2.0,29,15.415516820447198,0.5465517372920595,15.4399995803833,9.100111796130964,0,,,,,3,14.614666666666666,3.949666666666667,13.342,12.117611434968891,171,83.539489355355,2.294798510916738,171,-163.31087059297425,4.606185233185081,171,-49.81702006610367,2.2512626378273857,72,-11.690554519914018,6.126378760943728,72,-18.38701996582841,11.580998196551738,72,-10.882624465863731,3.99216750882623,-0.5905545199140185,-6.147019965828411,-3.632624465863731,3.9810708313250576,171,297.0914066741432,-15.193651886874775,5.973786869277047,5973.786869277047
UPK_473,Sim+2019,,104.24477713188068,0.0224626506401213,-24.411830755000715,0.0328268467985241,235.47696330615207,-9.721160842850797,-2.915386822405047,0.0302562808358906,3.459580613611541,0.0407485204027188,1.1536920203153271,0.0421913854333738,1.0790522493274006,195,6.6160306490384615,35.11859130859375,14.28076518808716,33.44615384615385,4,31.390953063964844,0.6653627157211304,19.571796417236328,32.03132247924805,13.098636065541347,3.5,197,34.58805343958541,6.503037948755667,35.34587860107422,14.336638930240314,,0,,,,,0,,,,,1,25.375,1.182,25.375,0.0,604,-486.1455422670906,35.19797858733994,604,-706.3325071867436,42.75848756824781,604,-147.03487320464353,16.156266094379742,197,-33.74135732517409,8.155960382897492,197,-17.230895568814653,11.596234247275715,197,-10.450307516969763,2.5130992482330408,-22.64135732517409,-4.990895568814652,-3.2003075169697635,19.952631912548657,604,235.46163620600515,-9.73025200296355,17.245007639959407,17245.007639959407
CWNU_1096,He+2022,,127.61221523171128,0.0371484756469726,-38.92658908831502,0.0424661636352539,257.98275991054146,0.1933328142954794,-6.6375777963025895,0.0487339397271474,9.562007641453638,0.0538846005996068,2.711723385565638,0.0490349779526392,1.1482629776000977,7,4.336051940917969,-26.259397506713867,32.44224943775925,19.714285714285715,0,,,,,,,7,-17.55421985898699,4.336051855768476,-26.259397506713867,32.44224943775925,,0,,,,,0,,,,,0,,,,,24,-76.82977927551333,3.024848936085802,24,-360.9187542459699,9.33187520615851,24,1.2421781030491417,1.2070593572663006,7,-16.315406147286726,6.587887145985354,7,21.407235362761533,31.77025306791034,7,0.3552049797930485,0.1931589927938962,-5.215406147286727,33.647235362761535,7.605204979793048,7.943284091521296,24,257.98266622310064,0.1928731873234556,-31.798175971429867,-31798.175971429868
UPK_513,Sim+2019,,117.39571465949008,0.0375353236531102,-46.60193551316395,0.0414055419522662,260.41527836555207,-10.244940195594266,-4.713779244293973,0.0505391109821408,9.026062398792748,0.0534110180167264,2.539410535155928,0.0432173845379851,1.0546222952909248,77,6.509968547077922,17.630840301513672,24.42840069011072,17.22077922077922,0,,,,,,,77,14.956047168025725,6.5099681879018805,17.630840301513672,24.42840069011072,,0,,,,,0,,,,,0,,,,,344,-64.54319479988045,4.3407352028674655,344,-382.25537295568176,8.707523810280493,344,-70.0792737785991,4.532360385830566,77,-21.1523982930818,4.015512619534435,77,-11.440633925944176,23.73235311553972,77,-2.2135309533288527,4.288811132432996,-10.0523982930818,0.7993660740558237,5.036469046671147,12.589251353447189,344,260.41609730768795,-10.24682646409801,-0.0246228822732457,-24.622882273245715
Collinder_132,CantatGaudin+2020,Cl Collinder 132,108.5588640181318,0.0197875780217787,-30.688509853314784,0.0244420416214886,242.8879878508028,-9.019477148554085,-4.085351377853645,0.0265875171212589,3.746422102682109,0.030913953220143,1.5257164042855744,0.0286473105935489,1.1153113870059743,44,4.453919844193892,24.93918800354004,16.36082176594866,22.818181818181817,0,,,,,,,44,25.02928660132668,4.453919531269507,24.93918800354004,16.360821765948543,,0,,,,,0,,,,,0,,,,,85,-295.95884649777406,23.64506889228625,85,-577.6944999164149,31.79837390871044,85,-103.04415909011118,7.908102963321148,44,-25.27560746319244,7.753634892016656,44,-13.69819620937721,14.188353662836008,44,-9.910414253900374,2.56194967502108,-14.17560746319244,-1.4581962093772098,-2.660414253900374,24.54708161038214,85,242.8734687823764,-9.020477910205734,8.082396865018175,8082.396865018175
Theia_31,He+2022,,126.85640854224116,0.0350956472299866,-34.97055593624235,0.0432243387577897,254.4223552704758,2.020241332832048,-6.968882610557763,0.0472143504579188,10.912057096019293,0.0569017862869521,2.805403669158047,0.051561363672806,1.1822032605187367,31,6.661087528351815,17.31730842590332,36.148454228027,20.32258064516129,1,15.810686111450195,0.7061185836791992,2.73123550415039,15.810686111450195,0.0,3.0,32,7.833134151995182,6.47499493509531,16.563997268676758,35.60799037650879,,0,,,,,0,,,,,0,,,,,118,-95.69350598324093,4.062807707709224,118,-343.2359159218532,6.650545135103881,118,12.582686072400568,4.074300872200041,32,-23.00629509660136,9.694913914962966,32,-1.633284803000195,34.28947410443262,32,1.4338774308706754,1.68567554157901,-11.90629509660136,10.606715196999804,8.683877430870675,7.079456289251887,118,254.42163318773413,2.0224053013988432,-6.7087295026933615,-6708.729502693362
UPK_38,CantatGaudin+2020,,280.8293864539819,0.0529681090955381,-1.6525921109096855,0.0520516810593781,30.535121449384384,1.0522371977468488,-1.0541370410067603,0.0673572928817183,-5.323871459236612,0.0588965106893468,1.664816868240615,0.0631229524259214,1.1655604044596355,10,8.204072570800781,-9.812053680419922,9.61654620332123,10.1,0,,,,,,,10,-8.931145864725114,8.204072976112366,-9.8120539188385,9.616546203321224,,0,,,,,0,,,,,0,,,,,27,519.2425540875764,32.86223711911335,27,306.2976348551322,19.60550967924009,27,11.057178886228897,0.93793510940847,10,-0.131038349024984,8.398993655452363,10,-17.21893487826521,4.69965021379507,10,-4.3944017891439495,0.5476622574606382,10.968961650975016,-4.978934878265209,2.8555982108560505,14.454392628956644,27,30.53606412867612,1.050768991634102,6.969174541318222,6969.174541318222
UPK_519,Sim+2019,,120.65428599685532,0.039963132062835,-48.66291317356568,0.0448678405830143,263.3439408148918,-9.36547924520629,-5.536845935895731,0.0534344916921025,8.320915978863129,0.0564078172760694,2.5304789071824505,0.0462721409819051,1.1141580487580578,114,6.482507538377193,19.75345993041992,27.9716419778229,16.93859649122807,0,,,,,,,129,15.736413172578708,5.50545123234219,20.0,26.397995320475506,,16,21.488750457763672,0.668749988079071,20.38999938964844,3.4101191457873887,1,20.93899917602539,0.1309999972581863,20.93899917602539,0.0,1,18.839,2.381,18.839,0.0,446,-45.28481432703279,5.949917630316701,446,-387.90227583783553,16.39718966372032,446,-64.53976320099697,8.268100597948017,129,-20.37032755815907,3.097814590988611,129,-13.118028664481663,25.850994688025075,129,-3.4597503825145366,4.433181915474119,-9.27032755815907,-0.8780286644816631,3.790249617485464,19.952631912548657,446,263.34126904181835,-9.383839910081148,1.3030033673697972,1303.0033673697972
OC-0459,Hao+2022,,112.90931813564828,0.0333750153842725,-46.97559874685016,0.0359073877334594,259.3087216101443,-13.143194623687783,-4.052283468464523,0.0428651539902938,8.682517197937855,0.0486155434658652,2.4090471688878985,0.0371132587131701,1.182247663799085,6,3.9925384521484375,25.83993911743164,17.18360467481465,17.166666666666668,0,,,,,,,6,33.532693895688574,3.336533218810461,27.828088462081546,15.886787288232773,,0,,,,,2,21.905929572265627,1.6962754699909557,21.905929572265627,2.836071007568359,0,,,,,19,-75.03502343866312,1.8542503263858223,19,-397.4388250206413,9.50550871860742,19,-94.44109655088036,2.238908677484788,6,-24.1431591702414,3.29393738496182,6,-28.81350005460452,15.116599625222127,6,-7.010950178513029,3.811459214700984,-13.043159170241395,-16.573500054604523,0.2390498214869714,6.309573444801931,19,259.3086054515409,-13.14303676771893,18.161210146411754,18161.210146411755
OC-0056,Hao+2022,,278.64698285074206,0.0610850074074485,-1.8537596838624284,0.0625416625629771,29.35739376452109,2.8998326193421646,-2.1984903347585685,0.0793763507496227,-3.014646472500895,0.0683473456989635,1.138546243789777,0.0805343714627352,1.056612188165838,14,7.847663334437779,-37.93791961669922,20.322209289838806,10.142857142857142,0,,,,,,,14,-36.70865926146507,7.847663487706866,-37.937917709350586,20.322209289838653,,0,,,,,0,,,,,0,,,,,55,767.2605152355493,45.39742579213677,55,431.5852275575468,25.66702479531128,55,44.58957250489967,2.761186225773652,14,-24.58301194097097,17.836209859296332,14,-31.328157443736853,9.719186777008508,14,0.5367268254363791,1.4355300259404995,-13.48301194097097,-19.08815744373685,7.786726825436379,1.584893192461114,55,29.35782091953956,2.8996584085371366,-20.68872429032521,-20688.72429032521
CWNU_1136,He+2022,,187.8765289078457,0.0294494348000707,-60.24400058566098,0.0316696307444958,300.42887425459867,2.4129225913164505,-36.12090111037722,0.0386481980336432,-12.302467877197476,0.042706378605299,9.196924381766523,0.043353040018208,1.6773338261689985,347,5.081846561486851,12.473214149475098,17.384772433240517,18.93659942363112,0,,,,,,,347,12.454751255770017,5.102233549346806,12.439488410949709,17.387006756099538,,0,,,,,0,,,,,8,9.4905,3.5661249999999995,11.3025,6.409160065874467,679,54.8697463954228,5.487571429897961,679,-93.33826998171595,4.037727867852583,679,4.782125074142173,9.15647883425618,347,-9.18302551378849,9.063325790803995,347,-20.18463085487292,14.769955760883906,347,-7.229973451510746,1.5679002696539757,1.91697448621151,-7.944630854872917,0.0200265484892536,14.125378548042052,679,300.4495266346251,2.528990315281994,7.813624526174247,7813.624526174247
LP_2387,He+2022,,117.5502030058914,0.0492898070528715,-47.0852761125664,0.0546697441610852,260.90209081865106,-10.389508421330977,-4.771815684426825,0.0663035339839326,8.881419965222156,0.0697641945101261,2.517008862839961,0.0565891719485463,1.4804669528153314,230,5.681990382982337,18.67845344543457,22.76127938349937,16.743478260869566,0,,,,,,,231,16.14337156181543,5.59203665934162,18.56944274902344,22.772130631951093,,1,40.709999084472656,0.2399999946355819,40.709999084472656,0.0,11,19.010250403053977,1.6931619439725845,20.597999572753903,5.854115991796435,1,28.285,2.921,28.285,0.0,883,-61.72434222786176,8.304027663166126,883,-386.2815577115581,15.323328381665233,883,-71.77626610865254,7.900310522098617,231,-21.1469881931448,4.223412920470584,231,-12.68473074270556,22.060023748047417,231,-2.793018370642655,4.641050479013956,-10.046988193144797,-0.4447307427055591,4.456981629357346,11.22018947073786,883,260.92139563696355,-10.397299124212893,1.186861407963017,1186.8614079630172
OC-0411,Hao+2022,,105.16384401205252,0.0245133605268266,-27.64391972922496,0.0306824876202477,238.79929041036405,-10.36192543895057,-2.9107831515581903,0.0325801935460832,3.633803967516765,0.0380916198094685,1.235829442745546,0.03761312034395,1.0195048650105794,8,4.963247299194336,33.28901672363281,3.924576026885708,26.0,0,,,,,,,8,32.57712769508362,4.963247299194336,33.289018630981445,3.924576026885121,,0,,,,,0,,,,,0,,,,,18,-414.3513598516514,29.6588165531985,18,-684.1454417372362,48.78437779673657,18,-146.28112283260316,10.971193744352645,8,-30.81415074890284,1.9547185567785248,8,-17.923021323627655,3.492078598572692,8,-9.991973997751744,2.310028395943549,-19.71415074890284,-5.683021323627655,-2.741973997751744,19.952623149688787,18,238.79888772155616,-10.364184600469112,15.321136875821772,15321.136875821772
Distrib,Zhou+2022,,277.9610579455422,0.0890625618599556,-1.3654190591182709,0.0891346876225416,29.47741435975996,3.730970580584013,2.48268942160286,0.110313842655609,-8.557260635169687,0.0985061026908255,2.329715451974113,0.105893934095228,1.163135778949988,63,6.102039639911954,-8.122666358947754,21.309877711904072,10.34920634920635,3,2.624151865641276,0.1741617123285929,4.212077458699544,-5.195131301879883,11.095142115955449,8.666666666666666,64,-10.11164372526873,5.917592149806849,-7.748199701309204,21.436295379785427,,0,,,,,0,,,,,0,,,,,259,375.63954106248815,34.085577812456194,259,212.556477862374,24.26832220659628,259,28.37067615774341,11.645420461642832,64,-1.871374719178648,18.87566832481011,64,-15.753763772979198,10.394468290715835,64,-12.533337797608931,1.9209774010115088,9.228625280821351,-3.513763772979198,-5.283337797608931,4.000000000000001,259,29.503448980161465,3.7607864602313,5.941359898879596,5941.359898879596
Chameleon_II,He+2022,,196.01093879099145,0.0352680444717407,-77.28305689986956,0.032482698559761,303.6453736475767,-14.431621516382702,-20.244739505376284,0.0444951266050338,-7.641617930810628,0.0447711884975433,5.0795262062412325,0.0389743596315383,1.2857860565185546,11,9.83895457874645,23.973237991333008,27.04672941581352,17.90909090909091,0,,,,,,,11,20.066426970741965,9.838954101909293,23.973237991333008,27.04672941581352,,0,,,,,0,,,,,0,,,,,40,105.66686404185997,2.281317932774963,40,-158.76108512708782,2.873499114186774,40,-49.08462606307756,2.2056469402660643,11,-6.376218170298268,14.328133723619706,11,-25.778742477842684,21.876815156823834,11,-10.923312277137228,6.923568897087045,4.723781829701732,-13.538742477842684,-3.673312277137228,14.125378548042052,40,303.64660696517046,-14.4333783443926,14.36516820169461,14365.16820169461
etaCHA,Gagne+2018,,130.84700653790426,0.0362728506326675,-79.11842563770816,0.0378909289836883,292.6060719480507,-21.65488037628352,-29.771715561203376,0.0544948935508728,26.97797073720116,0.0488278269767761,10.12699104169752,0.0386981576681137,2.8589996337890624,12,2.725087801615397,15.769815444946287,2.459281977164109,18.58333333333333,0,,,,,,,12,16.325120369593304,2.7250875482956567,15.76981496810913,2.4592819771638195,,0,,,,,0,,,,,0,,,,,20,35.28394495343013,1.1401717698384335,20,-84.73493756466215,1.275094281199905,20,-36.45017053144967,1.0964534427153776,12,-11.68647879445872,0.8466485866882636,12,-19.18250572418435,2.096353882406824,12,-10.847743196282773,1.0358063982720949,-0.5864787944587206,-6.942505724184349,-3.5977431962827726,7.500000000000001,20,292.6070276756965,-21.65873237803876,7.074891551710948,7074.891551710948
OC-0410,Hao+2022,,105.59601772074711,0.0283895117395064,-27.313844056141058,0.0370032121153438,238.66362785782363,-9.874007851880847,-3.090064590231581,0.0375061175402473,3.457780807627883,0.0469466097214642,1.2053703097240442,0.0459811021299923,1.1233383627498852,10,5.822802352905273,36.63813781738281,16.318176497500996,27.4,0,,,,,,,10,30.41943206787109,5.822802148759365,36.638139724731445,16.318176497500925,,0,,,,,0,,,,,0,,,,,34,-428.3232074829817,38.518657370026204,34,-703.3118133970357,61.509111579753046,34,-143.3636581265136,13.00082581529277,10,-29.76175882125404,8.335324393052261,10,-15.957392348588783,13.845630781321018,10,-10.138915931055028,2.768195684853326,-18.66175882125404,-3.717392348588783,-2.888915931055028,19.952623149688787,34,238.65821007667387,-9.87599842606097,13.186323116407472,13186.323116407471
Gulliver_10,CantatGaudin+2020,Cl Gulliver 10,123.01842295211924,0.0330786563101268,-38.66225147329368,0.0381661312920706,255.7293664326987,-2.6006554689377683,-4.408615756542177,0.0444244288262866,4.988799194167849,0.0516618263153802,1.7082913937746806,0.0428673993973504,1.1373390016101657,14,5.803347451346261,25.08605194091797,18.94672563494747,20.714285714285715,0,,,,,,,14,27.33803101948329,5.803347527980804,25.086052894592285,18.94672563494745,,0,,,,,0,,,,,0,,,,,42,-144.3910836964877,6.246366424673171,42,-567.6272707485635,22.47310882408737,42,-26.6000043473454,2.309944994271883,14,-24.702192313212887,4.9609885642321,14,-21.76717122646896,18.275592704812787,14,-3.6879493481962826,0.9608792753150304,-13.602192313212887,-9.527171226468957,3.5620506518037174,9.332538499404745,42,255.7279916650671,-2.600324948617521,12.41185008928558,12411.85008928558
Feigelson_1,He+2022,,180.4050908859283,0.0313676198323567,-78.573426071895,0.0311062563033331,300.38931758947166,-15.953083211318935,-41.09319791757058,0.0410985833122616,-6.069996557793916,0.0407018065452575,9.82619977016715,0.0361611388978504,2.215315864199684,12,5.526590983072917,15.220746994018556,6.833976217891539,18.08333333333333,0,,,,,,,12,15.53096930039238,5.660897327939343,14.773781776428224,6.83623090022102,,0,,,,,0,,,,,1,8.537,3.315,8.537,0.0,21,49.50061933676314,0.7177269265703646,21,-84.41108270739582,1.160359855686245,21,-27.96831824158152,0.9843698379998778,12,-9.66713363419248,3.3814282016131245,12,-20.759106963719525,5.5595562028983645,12,-10.93133742456407,2.1884865961009186,1.43286636580752,-8.519106963719524,-3.68133742456407,7.943284091521296,21,300.3883498688778,-15.950718479830863,8.774375646462916,8774.375646462917
OC-0470,Hao+2022,,117.3667737249998,0.0427984510149274,-46.35443865826655,0.0451722826276506,260.1824001341824,-10.141802811728514,-4.672750899207148,0.0598009228706359,9.011145256123514,0.0617633632251194,2.5614759937776874,0.0482940758977617,1.309257643563407,13,6.536386343149038,17.630840301513672,32.06215421953587,16.923076923076923,0,,,,,,,13,6.973363509544959,6.536386233109695,17.630840301513672,32.06215421953586,,0,,,,,0,,,,,0,,,,,56,-65.59339645041015,2.1229185946932194,56,-379.0511893365184,12.056333776700868,56,-68.80992599214423,2.1537705417845765,13,-19.67616708790285,5.396913227549898,13,-3.651275988753269,31.111464227068208,13,-0.701882426406913,5.651178762565687,-8.576167087902851,8.58872401124673,6.548117573593087,7.943282347242822,56,260.18240428826675,-10.141447989168997,-8.044214875849764,-8044.214875849764
UPK_503,Sim+2019,,126.02338696064646,0.0247612645228703,-36.9359158840435,0.0297106752792994,255.6349181618673,0.3331506539777857,-5.688799344786587,0.0340564822157224,5.124798992487441,0.0404174551367759,1.634901949734816,0.0346447676420211,1.0402915477752686,13,10.99411832369291,30.006914138793945,19.572797412438547,19.846153846153847,0,,,,,,,13,31.26638434483455,10.99411863547105,30.006914138793945,19.572797412438508,,0,,,,,0,,,,,0,,,,,24,-152.0248303905622,7.459261716195466,24,-593.4384215145742,23.538860808307355,24,3.5180974039406347,2.7899221191743173,13,-28.602289302767776,5.369983920441769,13,-24.96647107751142,18.855356912032192,13,-4.695465810796159,0.3640328778890873,-17.502289302767778,-12.72647107751142,2.5545341892038413,12.589251353447189,24,255.63118649183323,0.3290391670573242,16.68617607221187,16686.17607221187
CWNU_1146,He+2022,,253.04588878764784,0.0354765540077572,-38.04961726234602,0.0218417204561687,346.1518404641516,3.86432586924912,-11.854122202394375,0.0488112086341494,-22.539945236087505,0.0373563170433044,6.034130520177425,0.0407185781569707,1.2360601879301525,11,5.579132426868785,0.9458869099617004,19.21624606248273,13.0,0,,,,,,,11,-3.098513317209753,5.57913232662461,0.9458869099617004,19.21624606248273,,0,,,,,0,,,,,0,,,,,21,160.54529948595257,1.193067481231928,21,-39.57836420647133,0.9445493875873252,21,11.17049200022864,0.9783499273984908,11,-7.445038515693062,18.55951370859285,11,-18.322966239581323,4.704095069286409,11,-4.212917552370896,1.6359372611286431,3.654961484306938,-6.082966239581323,3.0370824476291043,14.125378548042052,21,346.1513222300962,3.86479493639866,5.198050563852745,5198.050563852746
OC-0666,Hao+2022,,242.1428113484287,0.0512762894997229,-39.07612212877513,0.0285953397934253,339.5444891128702,9.396181321175572,-9.810248702218471,0.0643719939085153,-23.50084547932716,0.044494995704064,6.313724346916045,0.0615818821466886,1.294177715594952,6,4.235337893168132,-1.6524280309677124,25.739353068498502,24.83333333333333,0,,,,,,,6,9.939657698074976,4.235337893168132,-1.65242800116539,25.739353068498502,,0,,,,,0,,,,,0,,,,,26,146.42950109154438,1.8271708830093547,26,-54.61832176516664,0.7037443243448204,26,25.861792686991027,0.3339668502186105,6,4.344456311556101,23.617202258419987,6,-20.14393006826103,9.202339786824169,6,-6.224303986427951,4.505649102195978,15.4444563115561,-7.903930068261031,1.0256960135720492,3.9810717055349696,26,339.54444412800297,9.39611281168116,17.169100001723628,17169.10000172363
CWNU_1163,He+2022,,126.32667205437512,0.0269240289926528,-42.84496655159487,0.0315838381648063,260.6021624936431,-2.8786805696574063,-9.482555908842818,0.0359259694814682,6.555920691399868,0.0417369045317173,2.0488722169998144,0.0337386839091777,0.9952606558799744,7,3.201501846313477,21.33055686950684,9.046604821297702,18.428571428571427,0,,,,,,,7,20.10871253694807,3.201501761163984,21.33055686950684,9.0466048212977,,0,,,,,0,,,,,0,,,,,16,-79.72678863706851,3.981354945554502,16,-481.4794553811959,16.574386750004233,16,-24.539720620891465,2.2231055253935104,7,-27.914263077237088,2.081312222273376,7,-15.226995597474694,8.946075234450442,7,-10.433477537508582,3.04773648744726,-16.814263077237086,-2.986995597474694,-3.183477537508581,19.952631912548657,16,260.59787095363686,-2.8785584729518026,5.846378159405608,5846.378159405607
OC-0399,Hao+2022,,104.90116714459812,0.017521199725923,-23.149043555273376,0.0262474247387477,234.58550214340656,-8.632949750834664,-2.9322714431288257,0.0231568089553288,3.355519392227349,0.0329216548374721,1.1539824260480465,0.0339611371358235,1.0784507933117091,9,4.9987670050727,37.46739959716797,7.5372285719401715,40.22222222222222,0,,,,,,,9,40.95555602179633,4.998766634199354,37.46739959716797,7.537228571940169,,0,,,,,0,,,,,0,,,,,21,-498.2742308012867,30.61250383048209,21,-700.7205406202299,42.296020815482485,21,-130.5499919483853,8.112377670039304,9,-37.89803915341177,4.84382913350413,9,-21.847289395750035,5.993260780890864,9,-10.91034414814927,0.7666573143473941,-26.79803915341177,-9.607289395750035,-3.660344148149269,19.952623149688787,21,234.58380989954665,-8.633534080199924,23.64414383238963,23644.14383238963
OC-0451,Hao+2022,,124.68460014026628,0.0401275578667135,-39.20818407105889,0.0511968276079963,256.90386660293194,-1.8260836070808504,-5.161591766233336,0.0562702382312101,5.637571229001721,0.0693963275236242,1.6303248751996855,0.0543457970899694,1.3817152135512407,7,4.564874104091099,24.617897033691406,20.32975740824511,23.857142857142858,0,,,,,,,7,18.815076555524552,4.5648742743900845,24.617897033691406,20.32975740824511,,0,,,,,0,,,,,0,,,,,17,-139.0652950213144,4.610911334479149,17,-597.7979329817181,20.155639784773008,17,-19.564115218385968,1.0289262072512178,7,-26.58692827902809,4.48912878095762,7,-13.006356143981394,19.88202042757621,7,-4.291189300811042,0.5528751470444875,-15.48692827902809,-0.766356143981394,2.958810699188958,12.589254117941662,17,256.90424078468266,-1.8257324254865648,4.159014472349184,4159.014472349184
UPK_655,Sim+2019,,285.3070735006664,0.0445416371027628,-36.900988660626936,0.043018568645824,250.8424622872577,-17.708926928417217,4.59250147215539,0.0565022663636641,-27.264606445121643,0.0472233042572483,6.477217191550434,0.0536275740825768,1.4884485186952534,15,6.6861419677734375,-2.0922868251800537,7.179810805322576,10.8,15,-2.1082263946533204,0.1239195187886556,0.2342806975046793,-0.8753876686096191,4.24010768850208,1.933333333333333,24,-2.129090118749828,2.832984621516894,-1.14653018116951,4.156595547553367,,0,,,,,0,,,,,0,,,,,33,147.10764324129306,2.34129656024359,33,-0.1700336535088962,0.3798692562232818,33,-46.97398847644614,0.9276023597525452,24,-5.2094860459678864,3.9244969384190704,24,-17.428035666471107,0.8815278185053814,24,-9.282753743301653,1.4795483889570773,5.890513954032113,-5.188035666471107,-2.0327537433016527,12.589251353447189,33,359.93377498158395,-17.70916154483999,6.235421949070129,6235.421949070129
OC-0690,Hao+2022,,246.38417219153064,0.0523426636405613,-23.465198930876923,0.0311780986578568,353.6640017666681,17.683218894941632,-7.2472448130001075,0.0716559679611869,-25.28162514874833,0.052085632863252,7.189480668221637,0.0575008806974991,1.2498994910198709,10,3.6814193725585938,-8.09235668182373,4.4492310832955,23.0,3,-4.644393603006999,0.0756475180387497,0.0,-8.407828330993652,5.470217635725902,0.75,11,-7.109670853146148,2.7267309643636146,-8.407828330993652,4.973313928196218,,0,,,,,0,,,,,0,,,,,23,131.7173280483979,0.9629311931502968,23,-14.625780701743434,0.1973962905992444,23,42.25167196707903,0.3332476427469218,11,-6.155528098051755,4.67133048455847,11,-15.103144579005116,0.611768771996849,11,-9.442429906333643,1.7054273932520765,4.944471901948245,-2.863144579005116,-2.1924299063336434,10.0,23,353.6638808344203,17.68310948261222,4.317169088620544,4317.169088620543
