cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s
IC_1848,CantatGaudin+2020,IC 1848,42.886591712202566,0.0211976047758752,60.42377236770403,0.0251514116923014,137.23317190782387,0.931053756275228,-0.4059200495349233,0.0343832058852977,-0.394981219674757,0.0327894875172818,0.4402500072657904,0.037926059537166,1.0573887057072215,14,6.352281842912946,-27.04017639160156,28.803302228424226,37.285714285714285,9,32.37005954318576,1.1163022994995118,3.819640731811524,-47.841068267822266,351.3636250999951,1.5,21,3.4562686673110594,4.193042573714569,-36.87017440795898,232.4532341908684,,0,,,,,0,,,,,0,,,,,267,-1688.7927471947448,203.6392224774311,267,1561.853427047011,186.79708991013888,267,37.2697484247497,7.745224948425188,21,-0.483939747941272,170.3016520557307,21,4.717177731340068,158.1579884456548,21,-5.827691554382703,4.67608467233423,10.616060252058729,16.957177731340067,1.422308445617297,15.848924964027184,267,137.2362918875952,0.928229805339232,3.742189255782405,3742.189255782405
UPK_188,Sim+2019,,334.6022756512699,0.0300612449645996,63.16275489796092,0.0289199571220242,106.62912862588716,5.242398874350147,-2.474585722805886,0.0402097775011646,-2.424803998181732,0.0352844875686022,1.0781047593151458,0.0328464240443949,1.0248595257194677,9,12.747671339246962,-33.9404296875,11.290572647998216,17.444444444444443,0,,,,,,,9,-30.643523905012344,12.747671127319336,-33.9404296875,11.290572647998212,,0,,,,,0,,,,,0,,,,,49,-264.5757605504524,8.297849006191038,49,885.8334146025057,26.54833128819176,49,84.8258004646663,3.1092983119826,9,23.49168791715212,3.118355433312393,9,-24.55676857079892,10.865421507297649,9,-5.818118418071991,1.2959622753206594,34.591687917152115,-12.31676857079892,1.4318815819280086,11.22018947073786,49,106.62953857699873,5.242387874711901,-21.47954924537344,-21479.54924537344
OC-0446,Hao+2022,,121.17904777414608,0.0364887026640085,-39.195049090094464,0.0399288764366736,255.4044244704949,-4.092557217982943,-4.471806330826492,0.0490065583815941,3.961891664853518,0.0497253583027766,1.1227211136896034,0.0464647045502295,1.0647691579965444,6,8.540345509847006,23.154464721679688,6.530979765203731,20.166666666666668,0,,,,,,,6,22.846303462982178,8.540345152219137,23.154464721679688,6.530979765203729,,0,,,,,0,,,,,0,,,,,26,-224.36362925279693,10.432752415227174,26,-861.6229497784335,40.1395988213236,26,-63.71577848388499,3.233258931921879,6,-28.28806339973984,2.1599072183644243,6,-15.696987401086744,6.184958149274914,6,-8.15758021636598,2.9061335600532736,-17.18806339973984,-3.456987401086744,-0.9075802163659804,6.309573444801931,26,255.4045047671737,-4.093232333273427,7.721904434616284,7721.904434616284
UPK_234,Sim+2019,,3.975964133580383,0.0389223144604609,65.55008036471334,0.0400033363929161,119.2651658166526,2.9456223509537858,2.388562305685665,0.0511421561241149,-2.5049516569560604,0.0541264185538658,1.373920331168654,0.049934616455665,1.1528976880587063,25,6.354663696289062,-17.600845336914062,29.21857354484642,19.0,0,,,,,,,25,-10.141413724422454,6.354663505554199,-17.600845336914062,29.218573544846425,,0,,,,,0,,,,,0,,,,,104,-357.4018628800431,30.53444727636509,104,637.6707205784242,50.06547875568772,104,37.56690959791667,5.974482489580608,25,-1.4142687192160763,14.8122407340887,25,-11.810626741759718,25.105816691483017,25,-10.591793345597234,1.7164281931802656,9.685731280783925,0.4293732582402825,-3.341793345597233,3.1622776601683795,104,119.26977052084044,2.941908905620028,-4.526780621238554,-4526.780621238554
CWNU_1126,He+2022,,332.2208803157206,0.031124676649387,64.06022040329842,0.0307591878450833,106.26676766437906,6.582382546738575,-1.4501373040693448,0.0403860715719369,-3.2261064647019264,0.0377418100833892,1.074681842122161,0.0335511679832751,1.0589122038621168,11,11.661468505859377,-21.605663299560547,10.321993133544597,16.09090909090909,0,,,,,,,11,-22.34277408773249,11.66146924278953,-21.605663299560547,10.321993133544568,,0,,,,,0,,,,,0,,,,,26,-259.0480099291162,6.041080999593876,26,887.7640419965875,18.89059631612738,26,106.71311206548616,2.728764411390152,11,18.723510184681725,2.965909571679341,11,-16.740314918441687,9.795715242760911,11,-10.200614991808296,1.4271520513200788,29.823510184681723,-4.500314918441687,-2.950614991808296,7.943284091521296,26,106.2671535165565,6.582368234702102,-12.928890606446556,-12928.890606446555
OC-0356,Hao+2022,,85.2728435546979,0.0536472229730515,-9.385434691023994,0.0541089829944428,213.4926902927719,-19.85658669533397,0.5164781177893598,0.0656350302317785,-1.2311023872612403,0.0617268350389268,2.268931522185336,0.0753784633818126,1.3355771019345235,11,6.094701593572443,16.979063034057617,77.86511484810202,19.363636363636363,16,20.72369384765625,0.0807309970259666,0.0089689521118998,20.60918426513672,1.3106142229835838,1.0625,22,16.791360400892156,1.5718889182725724,20.144220913443764,12.112050191516964,,0,,,,,0,,,,,0,,,,,63,-346.590506008438,17.863040082897353,63,-229.35831325869387,12.208437248541852,63,-150.10082156440484,7.989990353877009,22,-11.566641377315996,9.205588260770153,22,-11.00211378204047,6.67647985875972,22,-5.909756249070591,4.556064776364817,-0.4666413773159963,1.237886217959531,1.3402437509294094,1.584893192461114,63,213.4948339113028,-19.85766149328352,-0.7317724525592959,-731.7724525592959
Lynga_4,CantatGaudin+2020,Cl Lynga 4,233.34724909273115,0.0392954619425647,-55.23676064151496,0.039528914217679,324.6622006097307,0.6501601902874038,-4.028637915685998,0.0523544617418973,-3.085853614835596,0.0541571131292379,0.376948586732075,0.0529338998614617,1.0436376895544663,6,4.815270105997722,-0.0100164413452148,40.456159660326925,13.166666666666666,0,,,,,,,6,-0.2322956720987955,4.81527005136013,-0.0100164413452148,40.456159660326925,,0,,,,,0,,,,,0,,,,,53,2233.8826030928863,424.2751060825008,53,-1583.8882841215514,300.88431369546214,53,30.96807175271573,5.558495240923586,6,-34.64812314619429,33.584504060570325,6,-48.495412740425046,22.5943898220052,6,-1.8964145811176705,1.0182305515487804,-23.548123146194285,-36.25541274042504,5.3535854188823295,1e-06,53,324.66224091798153,0.6479157405088058,1.8208513402467297,1820.8513402467297
OC-0359,Hao+2022,,93.74843347208493,0.0568904009732333,-6.4068872943986745,0.0548984625122763,214.54073351486352,-11.007091461259373,-3.7105409861069214,0.0774674415588378,0.432935834423049,0.0745161555030129,1.199855994050044,0.0662338787859136,1.1453886899081145,10,8.892428588867187,38.6823616027832,17.137012662183995,17.3,2,31.66073226928711,0.1773662865161895,7.785083770751953,31.66073226928711,1.1928634643554688,2.5,11,36.6033890074328,6.8877305254608165,32.85359573364258,16.223699703984366,,0,,,,,0,,,,,0,,,,,44,-677.0937146582991,46.60718972887177,44,-466.051355966548,31.94794232194759,44,-159.8784014518598,10.95129367698662,11,-31.57241645008784,13.313326174117783,11,-13.521268657235078,8.941094696962859,11,-18.55746427968262,3.982955276013644,-20.47241645008784,-1.2812686572350778,-11.30746427968262,3.9810717055349696,44,214.5400816103292,-11.006760328989218,19.425493593318595,19425.493593318595
UPK_647,Sim+2019,,256.6561597446968,0.0330931677401644,-35.32752846324418,0.0177237096342068,350.0875157082747,3.264350471208042,1.2591474188963794,0.0457485161938713,-2.23606201873004,0.0310148845598535,0.9030141188470332,0.0374357353136377,0.9676345528908146,51,10.56191597732843,6.08667516708374,24.29879394578984,18.90196078431373,3,-28.168856302897137,0.9818708101908366,14.43433634440104,-21.057144165039062,18.25148893068931,3.6666666666666665,54,7.41780807905727,10.029691009609788,6.063380241394043,25.50746718850368,,0,,,,,0,,,,,0,,,,,206,1091.1707597521136,48.1823036333899,206,-190.70018375018188,10.24077641361639,206,63.16917948818606,5.9220970705687135,54,7.064123914952184,25.051911700570955,54,-6.680365267047121,4.608126854939296,54,-11.996173274879528,1.481740614114328,18.164123914952185,5.559634732952879,-4.746173274879528,12.589251353447189,206,350.0867314853678,3.263862784086665,16.6381014689206,16638.1014689206
CWNU_1135,He+2022,,110.97484271456754,0.0382396268844604,-44.03075958788932,0.0418019437789917,255.98070398930247,-13.098054904084751,-4.8289632546844805,0.0510853910446167,10.03552255371316,0.0536817693710327,2.5941518212340147,0.0432227945327758,1.1335257720947265,6,4.796326955159505,16.081745147705078,30.19608146052532,19.0,0,,,,,,,6,12.473265826702118,4.796326994895935,16.081745624542236,30.19608146052532,,0,,,,,0,,,,,0,,,,,25,-90.99152552536036,5.900441757479857,25,-364.38009763372895,7.636997571404525,25,-87.37957914837028,2.2115602409237507,6,-22.790796746111724,6.95609058824809,6,-6.59265489085313,28.429375501627028,6,-2.948842537618668,6.777089217579849,-11.690796746111724,5.64734510914687,4.301157462381332,8.912505467113453,25,255.9790745906084,-13.09737488111673,-3.5525139956692096,-3552.5139956692096
