cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s,d_to_rw
UPK_347,Sim+2019,,77.1535326091466,0.03183429805856,40.62780051226312,0.01874850768792,166.07703289078478,0.2259490205448369,-0.5700058408188312,0.0430377439448707,-3.756188163939455,0.0304743804429706,1.0675948140950555,0.0343686185385051,1.0027549141331722,5,8.05215072631836,-22.20923042297364,9.733755052070018,27.2,1,-12.092278480529783,1.2001971006393433,16.693710327148438,-12.092278480529783,0.0,9.0,6,-22.87955013910929,6.910158534844716,-20.664565086364743,10.110788074062969,,0,,,,,0,,,,,0,,,,,19,-909.5900898073426,20.369854659295143,19,225.46063196700155,6.501633821975974,19,3.697506989430709,2.380137710737349,6,19.34581251850529,9.794128170685706,6,-16.77567161948828,2.557512566031542,6,-12.132920639600728,0.1922760772611045,30.44581251850529,-4.535671619488278,-4.882920639600728,79.43284091521296,19,166.0786433259306,0.2260663760384957,-30.6617877962831,-30661.7877962831,681.4101460495235
CWNU_1089,He+2022,,80.06871179567824,0.0409272573888301,35.54315998233175,0.0298988297581672,171.5431244730932,-0.8847839040533266,-0.2272597349947676,0.05510875582695,-3.321788472315282,0.0388737246394157,0.909970185185194,0.0477551706135273,1.3399224281311035,8,11.588973999023438,-15.346805572509766,24.162420319077253,10.0,0,,,,,,,8,-10.237949550151823,11.5889750123024,-15.346805572509766,24.162420319077253,,0,,,,,0,,,,,0,,,,,32,-1087.6877238857485,30.23104098306745,32,161.77054798946165,7.341121903745246,32,-16.96554344276695,1.3792894165440708,8,8.468282301715277,24.08081343862652,8,-13.568618494365866,4.372644026656345,8,-10.015626490494055,3.3395442248664966,19.56828230171528,-1.328618494365866,-2.765626490494056,35.48135450617082,32,171.54047633020653,-0.8838950990944968,-19.50584438612977,-19505.844386129767,812.4696717149592
UPK_481,Sim+2019,,113.81128665478091,0.0236877890733572,-25.16266291236027,0.034709102832354,240.13908443426925,-2.343864732835299,-7.806855301362196,0.0300557613372802,5.779664120600885,0.0458401166475736,2.101298757795826,0.0452732031161968,1.0907146013700044,40,3.199148941040039,32.136383056640625,13.649321139125924,33.075,1,36.98036193847656,0.6911628842353821,0.0,36.98036193847656,0.0,1.0,40,34.68767211217564,3.0949071206030645,32.97334098815918,13.628804861079036,,0,,,,,0,,,,,0,,,,,104,-238.47634859914285,23.174512171291216,104,-415.41018784935255,38.19209796425172,104,-19.56113150551083,4.92619703932306,40,-34.672328429440526,7.565324451451142,40,-19.614834703491685,11.38896310093684,40,-10.529685886559902,1.4806135038396682,-23.572328429440525,-7.374834703491684,-3.2796858865599017,50.11870135142811,104,240.14097038561397,-2.338535723448204,18.25047200705517,18250.47200705517,270.43412507414496
UBC_146,CantatGaudin+2020, ,309.3746876748528,0.021072104260638,46.47625088595261,0.0232072209978437,84.8183206266294,3.2683103475877973,-4.033558054780528,0.0280934847318209,-4.334637811509403,0.0288795557889071,0.4400373081357162,0.0252585794542219,1.018439339591073,5,18.35626220703125,-5.8809099197387695,16.264809154704928,13.6,0,,,,,,,5,-4.074798822402954,18.35626220703125,-5.8809099197387695,16.264809154704924,,0,,,,,0,,,,,0,,,,,143,205.69562281224927,13.67861655594523,143,2267.826929089841,136.26403474751208,143,130.05528356561604,8.999355602122014,5,64.32233607024314,2.468863177539088,5,-10.244628037607312,16.308174263096454,5,6.089645899798415,0.9810281124604844,75.42233607024313,1.9953719623926889,13.339645899798416,43.65156980428764,143,84.81735991966194,3.2688128652457844,9.546493903591548,9546.493903591549,648.1433365069024
Stock_4,CantatGaudin+2020,Cl Stock 4,28.05302990381526,0.0158745416186072,57.04387810980731,0.0189583965323188,131.15837960694554,-4.853761034889064,-1.0801509850986248,0.0238029875538565,0.2625355159831083,0.0303947925567626,0.7493613923353144,0.0323763516816225,1.1811011921275745,3,7.983970642089844,-30.902856826782227,9.058606333566194,30.0,2,-17.097509384155273,1.6259289979934692,9.80341911315918,-17.097509384155273,5.2750396728515625,2.5,5,-21.872921562194826,5.440753889083863,-22.37254905700684,8.693012574711386,,0,,,,,0,,,,,0,,,,,44,-877.5681110490333,46.31415387093165,44,1003.8996430449516,52.78970492014131,44,-113.21854991290336,6.170894915690018,5,19.59541135378572,5.630041020871372,5,-11.803969286516187,6.5702640001522985,5,1.8707384548700727,1.114597726739185,30.69541135378572,0.436030713483813,9.120738454870072,70.79456289251888,44,131.15862931100898,-4.853345055389293,-20.57418740465433,-20574.18740465433,967.6765067413943
UPK_371,Sim+2019,,75.9762781714028,0.046946829762952,24.31874272366541,0.0267408798480856,178.6345774208293,-10.29489038466722,1.217963725860651,0.0620975946557932,-5.135261133350542,0.0416226263703971,2.020787779421523,0.0518581291724895,1.118653001456425,108,5.074499624746817,15.42395305633545,14.882942655913316,21.685185185185187,12,26.00596872965495,0.4344504674275716,6.307694753011067,16.8255615234375,25.98282229600392,3.6666666666666665,111,15.730103536191631,4.461574633073318,15.747827529907228,17.183614868476646,,0,,,,,6,19.98137254862468,3.112260947220121,17.926895014648437,10.310467350510926,0,,,,,232,-488.9716308517844,35.752289885160444,232,11.84937560181772,15.172468755624994,232,-88.64117391581797,8.83608122747044,111,-14.885983166473762,16.946189089232554,111,-10.910786408519376,1.4244953212081437,111,-7.60672653886052,2.9982022122429823,-3.785983166473762,1.3292135914806238,-0.3567265388605198,31.6227766016838,232,178.61180829885595,-10.272088367078952,3.819506262418498,3819.506262418498,203.69965911346134
Trumpler_10,CantatGaudin+2020,Cl Trumpler 10,131.96840289605237,0.0276825530729055,-42.60461961840424,0.0313851254867588,262.908852261484,0.5667900868210983,-12.505036013258318,0.0367011029163455,6.595698492486007,0.0398554596500872,2.3169731806037213,0.0354025120637854,1.0705917946605723,219,4.172669293129281,21.27318382263184,14.500792970515477,20.926940639269407,0,,,,,,,228,19.8576907615038,3.977573733237376,21.26317024230957,14.252530306890112,2.5,12,20.468334197998047,0.3808333079020182,21.48500061035156,4.943429712855303,0,,,,,0,,,,,441,-53.33047360233613,7.625423253926302,441,-428.51473280712776,11.807757345690383,441,4.281179917430305,4.908798846481691,228,-28.80583651203781,1.971573332943917,228,-16.50098528326367,14.133973186226246,228,-11.134128018701418,0.7994312986393741,-17.705836512037813,-4.26098528326367,-3.8841280187014178,32.359382746997106,441,262.9057746247321,0.5680264305743458,6.376239949543723,6376.239949543723,422.46534432476346
UPK_273,Sim+2019,,32.238511054675406,0.0199600986459038,58.23054794029184,0.0253439816561612,133.01459026212987,-3.105074939953411,3.345193530334994,0.0283245959065177,-3.7083316950578578,0.0359200753948905,1.076241200016884,0.0342216112396933,1.0678176012906162,16,8.992124557495117,-14.97125244140625,22.01027288570476,21.625,0,,,,,,,16,-13.028331488370895,8.99212472140789,-14.971251964569092,22.01027288570476,,0,,,,,0,,,,,0,,,,,44,-633.6261158863349,24.712133278387817,44,679.1966904673054,27.28800156248,44,-50.49333187687355,9.63431747948528,16,-4.874836174223031,14.942108036156233,16,-23.0972173379234,15.929754278375686,16,-10.51734560487252,1.3597836066107258,6.225163825776969,-10.8572173379234,-3.2673456048725207,79.43284091521296,44,133.01195282477826,-3.111550267940847,-11.99010616201704,-11990.10616201704,628.057367574192
CWNU_1019,He+2022,,125.66022726569928,0.0603466629981994,-47.7138811155871,0.0653366694847742,264.3460329539243,-6.052222232932952,-9.256700041266033,0.0811402002970377,8.646136838835886,0.0802210718393325,2.3399201166733667,0.071416695912679,2.0893996556599936,9,5.007948133680555,23.93605232238769,11.04919164004202,16.88888888888889,0,,,,,,,9,18.37449997042616,5.007948199907939,23.93605232238769,11.049191640041908,,0,,,,,0,,,,,0,,,,,24,-41.74231014023091,5.217642629156439,24,-423.45447379634817,16.3945075246359,24,-45.05217441373289,4.110627577060641,9,-26.292374405860336,3.352326532863508,9,-15.155828714207594,10.912201084373384,9,-7.58299437039534,1.5760730951241315,-15.192374405860336,-2.915828714207594,-0.3329943703953404,28.183816934781422,24,264.3702180778877,-6.043892942271769,4.402786774613895,4402.786774613895,413.27679148957833
CWNU_1034,He+2022,,113.61633785562807,0.0266292323457433,-25.181810568647453,0.036473477140386,240.07027855295573,-2.5047434403322897,-7.856910749696041,0.0341863327838004,5.847535153539079,0.0476694766511308,2.2043838074827025,0.0483643805727045,1.086989869462683,16,4.348636150360107,30.905271530151367,5.492079838948641,29.1875,1,36.98036193847656,0.6911628842353821,0.0,36.98036193847656,0.0,1.0,16,32.646421128980364,4.0880325417661165,31.060338020324707,5.549224140594886,,0,,,,,0,,,,,0,,,,,47,-226.2202141558461,7.370036723775839,47,-393.1110865093702,13.876441798355629,47,-19.889995639749007,4.257463243742151,16,-32.8130852084938,3.027950394242961,16,-18.19703511577986,4.528121018600159,16,-10.248381177767628,0.6394399149569046,-21.7130852084938,-5.957035115779862,-2.9983811777676284,35.48135450617082,47,240.0812391654377,-2.5110157088477605,16.109038557814834,16109.038557814834,268.0292636946172
