cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s,d_to_rw
Theia_824,He+2022,,346.8199224182359,0.0451804765065511,45.41653741069671,0.050081672668457,104.43386266739904,-13.664418811872377,-0.6746425872435987,0.0590376091003417,-3.56822508882879,0.0647577794392903,2.074131993956229,0.0749792861938476,1.725909220377604,43,3.9741998716842297,-13.567917823791504,11.631331743611495,31.906976744186046,2,3.269437789916992,0.7354381084442139,37.15938568115234,3.269437789916992,11.789592742919922,2.5,44,-12.679768454767103,3.797496574650295,-13.063671588897703,12.257592682547942,,0,,,,,0,,,,,0,,,,,150,-117.22485980610313,13.137877941988917,150,455.2233242139959,28.025265321354524,150,-114.11671661330674,5.980366493503069,44,8.093149733359072,3.5263821450229145,44,-12.30092252568769,11.59759333485509,44,-3.5331177731109027,3.745551934010229,19.19314973335907,-0.0609225256876904,3.716882226889097,17.78279410038923,150,104.44053804736988,-13.645330604560964,-5.585385281257487,-5585.385281257487,194.51110604060457
2396,Liu+2019, ,119.66424171093456,0.0391989160667766,-49.08491741893704,0.0428779531608928,263.36962588039336,-10.140878200437257,-5.368001711597622,0.0526794845407659,8.26061208818917,0.0546908486973155,2.4660193650012627,0.0439644212072545,1.1096052689985796,24,6.820316314697266,17.655115127563477,40.51472804747776,16.375,0,,,,,,,24,5.908504272500674,6.820315683881442,17.655115127563477,40.51472804747775,,0,,,,,0,,,,,0,,,,,88,-46.12072164837004,3.1258946228652653,88,-396.8000115429619,11.021982044038412,88,-71.45247917414528,2.551628603360582,24,-19.49592380623673,4.354670155688038,24,-3.44524676222532,39.60882371886088,24,-2.097124192750159,7.280987487127062,-8.395923806236729,8.79475323777468,5.152875807249841,13.000000000000004,88,263.37016588056014,-10.141115116822462,-8.552540817124687,-8552.540817124687,389.4419441569671
UPK_534,Sim+2019,,135.34892815085172,0.0340479122740881,-46.4869382705025,0.0366245082446507,267.429908879115,-0.0946740091358137,-7.51638566846651,0.0451565555163792,5.250907330385608,0.0459796871457781,1.1786646657083149,0.0415822522980826,1.069117886679513,29,7.211296344625539,27.86686515808105,32.83233231746213,17.75862068965517,0,,,,,,,29,31.846323691565416,7.211296165811604,27.86686515808105,32.832332317462125,,0,,,,,0,,,,,0,,,,,112,-38.24353738574748,12.868468740189504,112,-853.1029451365076,70.92089937573479,112,-1.5592317556376776,9.198341936842494,29,-37.886272244601,3.085225070901586,29,-30.15425982276123,32.807276937910274,29,-8.81139405990788,1.157842802186423,-26.786272244601,-17.91425982276123,-1.5613940599078795,12.589251353447189,112,267.4332204030961,-0.1046153554125794,19.09869590777985,19098.695907779853,649.0103439127155
CWNU_1090,He+2022,,180.15581811998229,0.0359815885038936,79.61689874970637,0.036240304217619,120.55528096675036,17.11790160666341,22.78616705304088,0.0465009142370785,0.1994420144712176,0.0475638508796691,6.5116524383342975,0.0388969428399029,1.4827889835133272,36,5.063324822319879,-8.983914375305176,10.60095318801198,15.63888888888889,4,-6.576966285705566,0.1296592652797699,1.7994701862335205,-8.072132110595703,3.4595843823148926,4.0,36,-10.367154479056866,4.6717474155586,-8.714198112487793,8.866295814451435,,0,,,,,0,,,,,0,,,,,68,-74.55861813043607,3.887418194924287,68,126.36005295918834,4.001011816371225,68,45.22682897820984,3.24835342883788,36,-9.46509833893836,4.288178768780467,36,-16.072281929558255,7.34377373214493,36,-5.927432912184318,2.71279346054744,1.6349016610616405,-3.8322819295582544,1.322567087815682,17.78279410038923,68,120.54268576030604,17.132393113563182,-3.5584544596913013,-3558.454459691301,119.48913144244568
L1251,Szilagyi+2021,,340.9239352487617,0.0464508391138333,75.27962441938006,0.0468420057154413,114.9558369858766,14.429595487002835,7.241477396089338,0.0603955895153444,0.6343090018830111,0.0594883320936516,2.911905107697828,0.0503979298605847,1.0551589282590952,12,6.364929835001628,-49.7271614074707,39.29017185578603,15.333333333333334,0,,,,,,,12,-46.82666238149008,6.364930013815562,-49.7271614074707,39.29017185578597,,0,,,,,0,,,,,0,,,,,67,-140.36106033703442,3.016305116531879,67,301.6469327922282,6.396258078550839,67,85.61411523170315,2.519288072999607,12,8.901258003183715,16.34841379765359,12,-44.623633376394594,34.34853899263332,12,-16.236032879282863,9.863373372075085,20.001258003183715,-32.38363337639459,-8.986032879282863,3.000000000000001,67,114.95329937520744,14.43072318656073,-38.845640902630144,-38845.64090263014,22.689622349467836
CWNU_1055,He+2022,,328.47983789565234,0.0409776693896243,65.59450669563738,0.0409371037232248,105.93097796811264,8.768412958146408,5.746906396221538,0.0545992600290398,-0.1984119144599958,0.0497832266907942,2.1920305029510314,0.0449694771515695,1.3560131474545127,14,4.084473201206753,-12.871925354003906,6.9352093478129415,18.142857142857142,0,,,,,,,14,-13.01146867445537,4.084473422595432,-12.871924877166748,6.935209347812916,,0,,,,,0,,,,,0,,,,,38,-123.93758863444168,5.57144638144946,38,434.16361672754846,16.45121226834031,38,69.62556360785813,3.190688903520568,14,-5.87826939476706,2.070260832022889,14,-13.743522928883689,6.584888643572875,14,-10.125769120415717,1.0430957812973656,5.221730605232939,-1.5035229288836884,-2.8757691204157165,14.125378548042052,38,105.93207671107903,8.766361007476888,-3.283771341215964,-3283.771341215964,55.34773593758924
UPK_428,Sim+2019,,90.6927372941006,0.0456054961844666,-9.760211556327912,0.047760300440331,216.26859519440555,-15.197922984386354,-1.936343975303249,0.053239348816545,1.6305560415767393,0.0508062970148373,1.207004462821773,0.0583754108376698,1.113752600264876,15,8.765810139973958,36.37917709350586,19.802401355234306,28.2,0,,,,,,,15,36.94985294342041,8.765809456507364,36.37917709350586,19.8024013552343,,0,,,,,0,,,,,0,,,,,73,-646.1959579977499,32.384731712435524,73,-474.1527499647176,24.468035107766127,73,-217.64810440421184,10.831210249235134,15,-33.021105647315395,15.341430973297374,15,-13.763162249069428,11.434377627796325,15,-13.162488134460444,5.25708879222235,-21.9211056473154,-1.5231622490694274,-5.912488134460444,11.22018947073786,73,216.2697318184493,-15.192506533351926,19.47504603924248,19475.04603924248,114.66111951396266
UPK_573,Sim+2019,,167.31213118666673,0.0428967640317719,-76.90547858640312,0.0434202079115242,297.1223755651602,-15.203344179062396,-22.466802124487263,0.0558683502263036,0.2113643293170439,0.0544152999746388,5.249003113115467,0.0473282378295372,1.6622878765237743,33,6.297612045750474,14.003217697143556,19.52907229042174,16.606060606060606,0,,,,,,,33,15.908242511026788,6.297612332033388,14.003217697143556,19.52907229042173,,0,,,,,0,,,,,0,,,,,116,83.83788603469358,1.7425386870384394,116,-163.7015123607437,3.9822122436210448,116,-49.97236076590435,1.9876432547584884,33,-10.50247848360374,8.358116071299916,33,-20.339715635883472,16.894832813835343,33,-11.66020302930876,5.116985510999271,0.5975215163962595,-8.099715635883472,-4.410203029308761,7.079456289251887,116,297.1187441914597,-15.200609220208262,8.376233054425912,8376.233054425911,386.41714231660353
UPK_631,Sim+2019,,248.86864615568112,0.0381841515920248,-45.55901075489272,0.0232913163771112,338.43038524968483,1.307285862477116,0.4290644228560338,0.0524818408920104,-3.3208998953835653,0.0377218579671469,1.1090027862352336,0.046140420867736,1.042111775961267,25,11.62344482421875,-10.239383697509766,20.21338150075824,13.48,0,,,,,,,27,-17.718186569884974,13.506449511775262,-10.397491455078123,41.07441831782892,,0,,,,,0,,,,,2,-113.3095,37.044,-113.3095,88.3175,83,841.4956551746587,51.72270370718144,83,-332.66311307470494,20.84079776306604,83,20.68112286514619,3.851132332894496,27,-19.75803025109476,38.209044800875695,27,-2.485299085180802,15.0180147484047,27,-11.236056421455054,1.3516506795070913,-8.65803025109476,9.754700914819198,-3.9860564214550536,14.125378548042052,83,338.4299420933462,1.3092953145938866,-11.725943181922348,-11725.943181922348,1142.4991383972126
OC-0357,Hao+2022,,91.9608507486692,0.0585632051740373,-6.392114554479254,0.0619427953447614,213.71902718261825,-12.5910615453886,-2.8846111192483948,0.0745397476922898,1.070172057144994,0.0715468270438058,1.1874769987418166,0.0771917252313523,1.0742825462704613,14,7.5560182843889505,35.99700164794922,180.6145550258803,16.214285714285715,3,31.03714243570964,0.8148821194966634,6.252593358357747,26.615488052368164,13.440174923987277,2.6666666666666665,16,79.04226469824862,6.601650148931012,35.99700164794922,170.01436492444626,,0,,,,,0,,,,,0,,,,,105,-687.525007755503,51.951369460643726,105,-458.86075896966366,34.82339179460705,105,-184.63076918848645,14.082227004829791,16,-67.79136945905901,137.7754529522389,16,-34.40288961615565,92.12097363455804,16,-24.612224313480908,38.00471798693915,-56.69136945905901,-22.162889616155645,-17.362224313480908,5.011872336272725,105,213.71952503205884,-12.591218463229255,61.81205693939122,61812.056939391216,133.7677616458425
UBC_609,CantatGaudin+2020, ,65.30209960768856,0.0322847366333007,53.24096802658329,0.0243417593149038,151.27817971439438,2.3299378601014094,0.4383501746737648,0.0449956355950771,-0.6820592013973226,0.0359563582982772,0.2268907349869021,0.0412316738030849,1.0387246938852164,10,4.82188606262207,-31.90674591064453,25.551549837247737,20.9,0,,,,,,,10,-28.090567606687543,4.821886259317398,-31.90674591064453,25.55154983724773,,0,,,,,0,,,,,0,,,,,195,-3997.333414852696,815.5523988893276,195,2190.254028568166,445.6613529691115,195,185.02419060653068,42.78688446873115,10,16.31113593410239,20.81055070646373,10,-28.31433327772165,15.75049857256982,10,-4.049021816214393,5.44537303032643,27.41113593410239,-16.07433327772165,3.200978183785608,5.623413251903491,195,151.28039692195102,2.3245183949586767,-31.60719706826848,-31607.19706826848,4303.348742039919
FSR_0551,CantatGaudin+2020,[FSR2007] 0551,24.95813841514639,0.0205034654248844,64.87304698952194,0.0227641517465764,128.0427920377616,2.482711062887788,0.0578240399300409,0.0245050950483842,-1.4812763879451532,0.0309915434230457,1.079042406362641,0.0298707999966361,1.0230854207819158,12,12.18127695719401,-16.761550903320312,15.36029463001556,22.75,0,,,,,,,12,-11.527467171351114,12.181277871131895,-16.761550903320312,15.36029463001556,,0,,,,,0,,,,,0,,,,,44,-571.1774021144097,18.457640779980768,44,729.9722716942168,24.268132950394683,44,40.18889042121758,1.7039641468295808,12,5.585186522227677,9.579967202236247,12,-9.903205103429045,11.994652572414752,12,-6.9243794675343535,0.9844145663572644,16.685186522227678,2.3367948965709555,0.3256205324656465,13.489632380568445,44,128.04191915848992,2.482756071402976,-8.419647245379993,-8419.647245379992,577.1948328931427
NGC_1502,CantatGaudin+2020,NGC 1502,61.9572312845975,0.027392968028581,62.33560448465113,0.0254300548916771,143.66922326668197,7.660179087712724,-0.653566848367858,0.0433756510416666,-0.8914387006819166,0.0394031790648998,0.9458068638331794,0.0380438622974214,1.0480001021404657,23,15.299567181131112,-11.314180374145508,21.74589860405232,20.347826086956523,0,,,,,,,23,-16.591720102921776,15.299566538437553,-11.314180374145508,21.74589860405232,,0,,,,,0,,,,,0,,,,,147,-845.6695657659842,35.67819221066737,147,621.9038107439893,26.227582845288,147,141.18578459090762,6.10582695088522,23,12.3408801456584,17.42660354017775,23,-9.727691697334455,12.636984983668723,23,-7.694481059667174,3.297221873947596,23.4408801456584,2.512308302665545,-0.444481059667174,10.471285020627684,147,143.66930639288958,7.660195497915686,-17.299836042492768,-17299.836042492767,789.276182201463
2427,Liu+2019,Collinder 359,270.4188528129548,0.0384657042367117,2.937101318637286,0.0362544272627149,29.850617771818964,12.406009769252703,0.6420893831884567,0.0508819563048226,-8.839067989977538,0.0456013509205409,1.8006675164579085,0.0466696534837995,1.024801390511649,26,6.485913790189303,-4.590546131134033,60.82647270011384,13.615384615384617,3,-2.5296645164489746,0.344531512260437,2.387049102783203,-1.1074658632278442,3.889283322955088,1.0,26,-8.467178649651881,5.808540211625904,-1.3857290744781494,60.86103508455578,,0,,,,,0,,,,,0,,,,,56,470.6093909915455,9.558161407107225,56,270.0948802063221,6.969976412510394,56,119.37512142310489,4.072060609030972,26,5.085133136642441,51.46374617822414,26,-20.24001181637734,29.61286832340365,26,-13.694146347096526,13.20712342285528,16.185133136642442,-8.00001181637734,-6.444146347096526,20.99999999999997,56,29.852626892723453,12.407535198163272,8.435867360684085,8435.867360684086,563.3083604002602
CWNU_1030,He+2022,,127.61741710994906,0.0250769328262846,-41.95021705724538,0.0311130305468025,260.4293497949544,-1.582907507246265,-5.39262865752469,0.0340169203483452,4.865340867217697,0.0405795170088945,0.8097041483412167,0.0338066189976061,1.1930044141866394,21,10.641783214750744,23.83630752563477,19.48356054401949,20.904761904761905,0,,,,,,,21,23.040986256940023,10.641782238369895,23.83630752563477,19.483560544019483,,0,,,,,0,,,,,0,,,,,59,-205.4513563867752,6.883325682980668,59,-1218.5666554407724,38.55899016470505,59,-34.14261990505993,2.682596579522629,21,-45.32212902702357,3.3302953580584287,21,-15.479909679936188,19.285270021285104,21,-9.30581631023068,1.595324367574207,-34.22212902702357,-3.239909679936188,-2.0558163102306803,12.589251353447189,59,260.42988713628404,-1.5826072157955766,8.937787977744359,8937.787977744358,741.306978052233
ASCC_16,CantatGaudin+2020,[KPR2005] 16,81.20357915060718,0.0374833247240851,1.663390162593506,0.0289505818310905,201.134887802308,-18.364070037786743,1.3768170296097348,0.0467620316673727,0.0317515583307993,0.0348260066088508,2.87612079058036,0.0446418229271383,1.129768461339614,78,5.359634008163061,18.03274154663086,21.94002587991024,22.67948717948718,47,21.48445811170213,0.1326261196496351,0.9490921452360334,20.95712852478028,7.875398399177572,2.8679245283018866,125,20.29686177900547,1.043838233056121,20.6299991607666,7.73270921493222,,77,20.4551954393263,0.3624675057151101,20.6299991607666,2.956004068579917,36,21.63556107813348,0.6570111468814477,20.992653779922488,9.410316409906262,0,,,,,170,-307.906156883376,6.535345953147083,170,-119.02369548587876,3.017900483796259,170,-109.57581557004382,2.743270566547505,125,-18.15817939009254,6.827572134256906,125,-8.173550018224766,2.6999112978005737,125,-4.522623946482881,2.4961215560267123,-7.058179390092539,4.066449981775234,2.727376053517119,13.489632380568445,170,201.1344256419408,-18.362911507181728,3.9974500615036375,3997.450061503637,18.107343138556118
