cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s,d_to_rw
UPK_371,Sim+2019,,75.9762781714028,0.046946829762952,24.31874272366541,0.0267408798480856,178.6345774208293,-10.29489038466722,1.217963725860651,0.0620975946557932,-5.135261133350542,0.0416226263703971,2.020787779421523,0.0518581291724895,1.118653001456425,108,5.074499624746817,15.42395305633545,14.882942655913316,21.685185185185187,12,26.00596872965495,0.4344504674275716,6.307694753011067,16.8255615234375,25.98282229600392,3.6666666666666665,111,15.730103536191631,4.461574633073318,15.747827529907228,17.183614868476646,,0,,,,,6,19.98137254862468,3.112260947220121,17.926895014648437,10.310467350510926,0,,,,,232,-488.9716308517844,35.752289885160444,232,11.84937560181772,15.172468755624994,232,-88.64117391581797,8.83608122747044,111,-14.885983166473762,16.946189089232554,111,-10.910786408519376,1.4244953212081437,111,-7.60672653886052,2.9982022122429823,-3.785983166473762,1.3292135914806238,-0.3567265388605198,31.6227766016838,232,178.61180829885595,-10.272088367078952,3.819506262418498,3819.506262418498,203.69965911346134
UPK_291,Sim+2019,,49.10087914854786,0.0217869718869527,60.31399573426605,0.0249159077803293,139.9715242273986,2.332266744178723,-4.340332948950402,0.0349928975105285,-1.027340339868408,0.0373580972353617,1.6364320708336946,0.033506691455841,1.0590059280395507,27,6.0384368896484375,-21.64700126647949,6.391261749829543,24.62962962962963,0,,,,,,,27,-24.111911985609268,6.03843680134526,-21.64700126647949,6.391261749829512,,0,,,,,0,,,,,0,,,,,60,-467.8045444663392,12.348893363703027,60,392.911161835227,9.9631265782694,60,24.88061602147908,3.854503209254464,27,24.009578466041788,4.897350658007447,27,-8.314606724452634,4.146880617195026,27,-10.03640014939315,0.5410671046066527,35.10957846604179,3.925393275547366,-2.7864001493931507,63.09576215861531,60,139.9729475625778,2.3321753739346804,-24.45343440308444,-24453.43440308444,356.70493680398846
NGC_2451B,CantatGaudin+2020,NGC 2451B,116.04011352334489,0.0341241690364197,-37.8538170524923,0.0398055932817667,252.18816158613927,-6.869490050263895,-9.660714287923918,0.0455332672508963,4.798423805714183,0.0501697881378396,2.7520307618067363,0.0438688828127227,1.1030536289632755,115,4.328188158118207,14.625238418579102,12.304043193782908,18.756521739130434,0,,,,,,,133,13.79313955566295,2.8831455071371,14.863397598266602,11.609522933492393,2.5,52,15.341537475585938,0.5517307428213266,14.934999465942385,4.855417873273282,0,,,,,0,,,,,274,-110.45188340875411,5.6265700039402775,274,-343.7232636090396,10.079098978509816,274,-43.5130163324562,3.456337252984372,133,-18.42923904726985,3.5534757830305144,133,-7.154297750991313,10.98372938301488,133,-12.022878898222274,1.49969038364423,-7.32923904726985,5.085702249008687,-4.772878898222274,40.73804030443489,274,252.1857334451684,-6.872336462405149,-2.0098194813394588,-2009.819481339459,316.0493134007818
UPK_436,CantatGaudin+2020, ,100.16716869794902,0.0360262567798296,-8.15810332829603,0.0380528420209884,218.9991431558552,-6.089691180866339,-4.137029017599832,0.0444206645091374,0.6373817015975426,0.0434455772240956,1.199245113068934,0.042704830567042,1.1871742407480876,37,10.45111083984375,23.96812629699707,23.89053164116736,10.594594594594597,0,,,,,,,37,21.040701827487432,10.45111150999327,23.96812629699707,23.89053164116736,,0,,,,,0,,,,,0,,,,,96,-646.3708229777005,36.74526602832741,96,-523.3497058627221,29.16713566800833,96,-88.74489220383481,9.35750429468005,37,-21.16615308677771,18.572432486447887,37,-4.838261531687005,14.844045139711628,37,-15.61782470490892,2.851814144589522,-10.066153086777712,7.401738468312995,-8.36782470490892,25.70394879669197,96,218.99619519888796,-6.090738731652102,4.035592601977281,4035.592601977281,60.42656365895703
CWNU_1082,He+2022,,119.50834775768126,0.0486364266710849,-45.20795414677208,0.0538719028418069,259.92558052020024,-8.287028855925177,-11.188939413324276,0.0654564021304402,4.800312052955177,0.0685555303366032,3.0353406297566803,0.0569616587989384,1.6269488638186602,169,4.3037109375,11.984929084777832,11.122517361197284,16.59171597633136,0,,,,,,,172,11.447164124526562,4.162654305254162,11.987464427947998,11.094020012060732,2.0,5,19.14800109863281,0.7659999847412109,11.989999771118164,11.880970222985576,0,,,,,0,,,,,487,-57.19737878201713,11.131118257234736,487,-321.2978566696535,13.044695042569238,487,-47.49621834704721,5.118704372371211,172,-16.656021493339342,2.475805864169345,172,-6.989948783757754,10.913011792112956,172,-12.600682399849005,2.040652044375612,-5.556021493339342,5.250051216242246,-5.3506823998490045,31.6227766016838,487,259.9059607980415,-8.280574741230817,-3.380672166188824,-3380.672166188824,344.8390859943186
UPK_252,Sim+2019,,19.834876939148952,0.0286870702453281,67.79923372707289,0.0323905245117519,125.56936424414378,5.07994836009508,-1.4849933011371874,0.0351600102756334,-0.9113639978581612,0.0457008766091388,1.1523927627967006,0.0393415559893069,1.1359914696734883,14,9.61197226388114,-6.580285549163818,22.741006450593986,20.714285714285715,0,,,,,,,14,-10.368168354034424,9.61197246823992,-6.580285549163818,22.74100645059398,,0,,,,,0,,,,,0,,,,,46,-506.1202442933061,43.080786123361456,46,707.761686513749,59.66363571094168,46,77.61752190588223,14.67051116560132,14,10.389955975058646,13.308153117894532,14,-4.753929742729603,18.320523982815622,14,-5.631062932394273,2.4392617053916203,21.48995597505865,7.486070257270398,1.618937067605727,25.118869830988675,46,125.5685517829986,5.097559149389358,-6.241682374797697,-6241.682374797697,508.9966010552888
Cep_OB6,He+2022,,333.17143616078727,0.0465467200319991,55.735075010961246,0.0465728645650749,101.84202016883926,-0.4205231016823852,15.980388770854,0.0619780833904559,4.861223783029001,0.0576648263849763,4.114005912552678,0.0552375377752842,1.4923760829827724,46,3.394966125488281,-14.622058868408203,14.15752487039763,17.32608695652174,4,-9.52347183227539,0.3423911571502686,5.841802215576172,-12.93399429321289,7.793133121721082,2.4,47,-16.524267771033102,3.288583977983898,-13.997244834899902,14.342091226118765,,0,,,,,0,,,,,0,,,,,117,-49.73815013640457,9.671252152046604,117,237.8598024229177,7.79081932214045,117,-1.7668201554997645,3.5284904546605644,47,-14.358266370587971,3.2844885319462875,47,-20.072584701813515,14.007778450367958,47,-5.707473531777195,1.0418893238118612,-3.258266370587972,-7.832584701813515,1.542526468222805,63.09576215861531,117,101.81076637685337,-0.4165748765758297,-7.010888692193841,-7010.888692193841,138.2573321005882
CWNU_1007,He+2022,,79.44354942699506,0.0507143283712452,18.64861121324393,0.0326291007557134,185.24110357820945,-10.909208940853407,-0.11816905394491,0.0664462221079859,-5.956290248508487,0.0446384473778735,2.9007587621454576,0.0573915174637717,1.222892410453709,41,3.4564636974799923,21.26481819152832,8.311602779998472,20.4390243902439,1,25.87993621826172,0.0714358240365982,0.5226931571960449,25.87993621826172,0.0,3.0,41,22.45435442647133,3.2730828990621146,21.683235800469845,8.295300307929466,,0,,,,,2,23.21149801818848,0.6209416544560418,23.21149801818848,0.1624982318115257,0,,,,,87,-339.48134666866804,28.71475201757855,87,-31.30684732480828,6.320030752921463,87,-65.80211727697503,7.518932434014063,41,-20.07818734605504,8.127948141166879,41,-10.177338038381553,1.5649963750485334,41,-9.848596475804005,1.638136687730512,-8.978187346055039,2.0626619616184474,-2.5985964758040048,35.48135450617082,87,185.26889347333417,-10.924454559953649,9.084725988540274,9084.725988540276,52.7445558109035
Theia_248,He+2022,,323.5602313578956,0.0263253251711527,53.14648701705957,0.026859007098458,95.88102925980384,0.9658967487342608,8.789073818286468,0.0350414767409815,6.405031191775318,0.0334332675644845,2.077448962808081,0.0305109385288122,1.306226788145123,44,3.467670440673828,-16.802026748657227,9.578857758599383,20.727272727272727,1,-13.63631820678711,0.0913836807012558,22.361087799072266,-13.63631820678711,0.0,13.0,44,-17.032211233015186,3.4189735281511315,-16.66725254058838,9.51671876042557,,0,,,,,0,,,,,0,,,,,66,-49.29204223087011,5.138126064274637,66,479.3079337490041,16.964975602611073,66,8.10159923093509,2.764372459020015,44,-22.8749773803785,1.5427181785193331,44,-19.420128711758984,9.48191745490961,44,-3.007445444972115,1.1640109616121577,-11.7749773803785,-7.180128711758984,4.242554555027885,63.09576215861531,66,95.87165804300366,0.9632817743601269,-5.865709086164947,-5865.709086164947,55.90818341885765
UPK_306,Sim+2019,,47.77203444667704,0.034747234561987,48.05171450984408,0.0328173700131868,145.6922911459009,-8.551782908016643,-2.077527644225219,0.0516589189830579,-2.97069950530124,0.0462120834149812,1.1381594105194788,0.0470836957295735,1.034720638342071,14,7.850604466029575,-14.148438453674316,12.21381910207919,22.285714285714285,0,,,,,,,14,-15.41290313324758,7.850604687418256,-14.148438453674316,12.213819102079183,,0,,,,,0,,,,,0,,,,,57,-719.2284132225218,33.83554710173916,57,490.7863825987772,23.66969794660809,57,-130.89992428546367,5.953981103892113,14,14.9358811228902,9.835466627375524,14,-9.261396150687274,6.957359096152083,14,-13.097192450468514,2.342495217525608,26.0358811228902,2.9786038493127265,-5.847192450468514,50.11870135142811,57,145.69119249916798,-8.549509937653777,-18.737452765748603,-18737.452765748603,652.6569234190222
