cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s,d_to_rw
CWNU_1024,He+2022,,104.47897112972238,0.0298296232072133,-26.93136982039354,0.0390509474214422,237.8798165325529,-10.611246696678837,-6.079902900837957,0.0398539967007107,5.992231083717448,0.0492526816312598,2.5285685467421493,0.0480296725318545,1.1916895467768271,68,3.4443556841681984,21.457347869873047,10.979079220359544,27.0,0,,,,,,,68,22.19872786097276,3.474739682801489,21.457348823547363,10.978102615940324,,0,,,,,1,19.783956055297853,8.419089037606732,19.783956055297853,0.0,1,39.888,0.781,39.888,0.0,189,-207.01456205577017,11.899219277812463,189,-329.74831736229066,15.230431087464586,189,-72.88348705431672,3.0871008743997863,68,-23.83103804679327,5.714669787198108,68,-9.608075330813898,9.15377772183231,68,-9.463970787717976,2.070585800754073,-12.731038046793271,2.631924669186102,-2.213970787717976,39.81070831325058,189,237.879576279808,-10.60279841336219,4.869891313649036,4869.891313649036,224.43593147207292
Collinder_140,CantatGaudin+2020,Cl Collinder 140,110.86268398863425,0.0302138059369979,-31.97215185929959,0.0372896156003398,244.9423961026301,-7.8368528030479485,-8.051292257796298,0.0404254582620436,4.80881806450164,0.0467806823791996,2.5996271503108384,0.0432135943443544,1.1009036648658015,45,4.251200018988715,16.797632217407227,14.960098506084298,19.57777777777778,0,,,,,,,45,14.550798394944932,4.251200348801083,16.797632217407227,14.960098506084272,,0,,,,,0,,,,,0,,,,,124,-161.53157329924193,6.40452042834823,124,-345.50722168819664,10.98978603304946,124,-52.48041887372415,3.5335181077384554,45,-18.65718927978157,6.26564125226552,45,-5.847694685645891,13.443479741725938,45,-10.887563332895295,2.129229624254375,-7.55718927978157,6.392305314354109,-3.637563332895296,26.915337400578164,124,244.9429657484504,-7.834621102383855,-2.070053261069611,-2070.053261069611,274.8513185493652
UPK_523,Sim+2019,,120.19986503593482,0.0316762060358904,-50.75391543305361,0.0342420529628145,265.0137511012567,-10.679625662643325,-5.283843833155263,0.0426125733748726,5.74213805140058,0.0433797041575113,2.1183082779878544,0.0359260275744009,1.0628710760586504,32,5.170088291168213,11.165850639343262,8.667869148677305,18.0,0,,,,,,,32,10.136615101248026,5.170088224112988,11.165850639343262,8.667869148677282,,0,,,,,0,,,,,0,,,,,69,-40.34930982098889,2.858462037427417,69,-462.48561276572974,12.889802267270005,69,-87.55829455438318,3.44588582955316,32,-17.78256621473039,0.6617814360054564,32,-7.735211579584297,8.520483212278592,32,-5.543525185526745,1.6006567260060345,-6.682566214730391,4.504788420415704,1.706474814473255,19.952631912548657,69,265.0138855618276,-10.680787489648106,-4.15551624297238,-4155.51624297238,425.82715433042875
NGC_2547,CantatGaudin+2020,NGC 2547,122.4988791273942,0.0325720275988419,-49.17788359059268,0.0368942256179152,264.42002489793146,-8.599378341319033,-8.586964894838987,0.0436167557273755,4.289249802937312,0.0464407085801996,2.586563226896747,0.0382483039746444,1.0658266350413053,81,4.639100251374422,11.88001537322998,19.34292683032909,15.382716049382717,0,,,,,,,151,13.350325951691756,1.4877539195149905,12.630000114440918,8.650193648856511,3.1,110,13.40254572088068,0.544545468417081,12.729999542236328,3.9278709314244815,0,,,,,0,,,,,209,-37.18097284816642,1.9379660360627693,209,-380.5744157974357,6.979053398397202,209,-57.82315302305791,1.852696393251197,151,-16.095853550626003,0.9952571179574377,151,-10.310974418731414,8.498950276504685,151,-11.050650296860692,1.4043013926115004,-4.995853550626004,1.9290255812685864,-3.800650296860692,32.359382746997106,209,264.4200830282117,-8.598924304173034,-0.8497362506511518,-849.7362506511517,390.9074782961041
CWNU_1013,He+2022,,104.58948815779183,0.0350576229393482,-35.059699440864755,0.0406783744692802,245.49652685306827,-13.884349798932794,-11.901535765643793,0.0465595796704292,8.34280923182011,0.0513261929154396,4.402589340962003,0.0446513332426548,1.5208007097244265,10,9.609275817871094,14.145376205444336,4.864303583271416,20.0,0,,,,,,,10,13.151226959161502,9.518360806550447,14.145376205444336,4.816823664663636,,0,,,,,1,15.003158233947754,1.0938923066616262,15.003158233947754,0.0,0,,,,,32,-91.49506667373998,3.551827398279154,32,-200.84787747541367,7.426476203336501,32,-54.55310376881947,2.823249940925017,10,-16.343257800528185,2.400875631024045,10,-4.333242393071102,4.00719225474221,10,-11.02403781743853,1.3965400141936093,-5.243257800528186,7.906757606928898,-3.774037817438529,31.6227766016838,32,245.50864226738176,-13.88381638394257,-3.9694060088624648,-3969.4060088624647,250.49904473766478
UPK_473,Sim+2019,,104.24477713188068,0.0224626506401213,-24.411830755000715,0.0328268467985241,235.47696330615207,-9.721160842850797,-2.915386822405047,0.0302562808358906,3.459580613611541,0.0407485204027188,1.1536920203153271,0.0421913854333738,1.0790522493274006,195,6.6160306490384615,35.11859130859375,14.28076518808716,33.44615384615385,4,31.390953063964844,0.6653627157211304,19.571796417236328,32.03132247924805,13.098636065541347,3.5,197,34.58805343958541,6.503037948755667,35.34587860107422,14.336638930240314,,0,,,,,0,,,,,1,25.375,1.182,25.375,0.0,604,-486.1455422670906,35.19797858733994,604,-706.3325071867436,42.75848756824781,604,-147.03487320464353,16.156266094379742,197,-33.74135732517409,8.155960382897492,197,-17.230895568814653,11.596234247275715,197,-10.450307516969763,2.5130992482330408,-22.64135732517409,-4.990895568814652,-3.2003075169697635,19.952631912548657,604,235.46163620600515,-9.73025200296355,17.245007639959407,17245.007639959407,191.80007088412344
2397,Liu+2019,Collinder 140,110.7577558938032,0.0296207918247706,-31.88651706941484,0.0367213135034265,244.82350989178704,-7.876379443028455,-8.023033573914535,0.0398570718899579,4.746673867243049,0.0467515696941966,2.604293950914176,0.042670834232384,1.0781130723550283,24,3.895806312561035,16.71271514892578,15.709416292096588,18.541666666666668,0,,,,,,,24,14.913443724314371,3.8958062628904977,16.712714195251465,15.709416292096584,,0,,,,,0,,,,,0,,,,,71,-161.8998515255045,4.530861458467755,71,-344.45827607714324,9.487196205297362,71,-52.6459188606469,1.7222392228985213,24,-18.72757731406309,6.476549446628212,24,-6.160286265111445,14.152228725326369,24,-10.997999193247546,2.2615890240951173,-7.627577314063091,6.079713734888555,-3.747999193247546,32.00000000000002,71,244.82586760526715,-7.875198157127216,-1.7228816305489634,-1722.8816305489634,273.94077618243404
LP_2270,He+2022,,103.59232861658232,0.0267430523463657,-24.271340927618688,0.0394974000113351,235.08709472147524,-10.198400148020678,-2.8158325322817763,0.0363173457554408,3.5195806716005134,0.048647471836635,1.1221791767244649,0.0509957177298409,1.1055826241629465,41,7.743974639148247,36.41950225830078,16.703481863084807,31.414634146341463,0,,,,,,,41,33.43080923033924,7.743974540291763,36.41950225830078,16.703481863084654,,0,,,,,0,,,,,0,,,,,175,-503.0047015558643,23.430172436043257,175,-720.7029543068023,33.389587859265056,175,-158.11403396435225,8.204229447300024,41,-33.7060390363182,9.37267194723514,41,-15.654151137247917,13.508294930832898,41,-10.096187602257467,3.2121614819656155,-22.6060390363182,-3.4141511372479165,-2.8461876022574675,11.22018947073786,175,235.0874161082744,-10.198669378435977,15.993008043138738,15993.008043138738,191.69806970311598
UPK_535,CantatGaudin+2020, ,127.0735576155968,0.0430457570137233,-50.93674834783078,0.0457733530517018,267.5368970316293,-7.132875096998835,-12.983773675829347,0.0566469463733358,3.281967718541053,0.0582546444114195,3.148525044475961,0.048392252090874,1.0846880991524512,35,5.850898088727679,10.130000114440918,20.01302380640112,17.257142857142856,0,,,,,,,35,5.864206152302878,5.850898432731628,10.130000114440918,20.013023806401108,,0,,,,,0,,,,,0,,,,,109,-13.602540013932314,6.775619289165919,109,-315.1826841421514,11.371108514895742,109,-39.46378522343724,3.372344991692764,35,-15.586223112701411,0.7277862267566736,35,-3.5477328042607064,19.7945244174342,35,-13.72889549764653,2.558437078433873,-4.486223112701412,8.692267195739294,-6.47889549764653,33.11311069398671,109,267.5287830399606,-7.130251492315003,-7.620890368331224,-7620.890368331225,378.6444884877723
2271,Liu+2019,[KPR2005] 32,105.74329146189208,0.0201981629782575,-26.364954498012874,0.0270061512303546,237.85375336205385,-9.345034835926732,-3.2351316528806056,0.0268201401563194,3.509599891090797,0.0331493819632181,1.247200343656633,0.0334266763392502,1.0756776391006098,58,6.447530812230603,34.30976867675781,14.484311371374,30.25862068965517,0,,,,,,,58,33.98940116783668,6.447530452547403,34.30976676940918,14.484311371373998,,0,,,,,0,,,,,0,,,,,123,-421.750231772994,19.25804786894925,123,-671.0111977444346,27.63091497698281,123,-130.43551106428598,6.387834903361121,58,-32.02513658582527,7.733992894194791,58,-18.48422927196619,12.05374647498897,58,-10.640710002154067,2.46184706052405,-20.92513658582527,-6.244229271966189,-3.3907100021540675,19.0,123,237.84943303790817,-9.345835838672096,16.75456663356506,16754.56663356506,217.09100756671424
