cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s,d_to_rw
NGC_2232,CantatGaudin+2020,NGC 2232,96.89254448405126,0.0487833023071289,-4.695244727489919,0.0515521436124234,214.4118475869644,-7.442406520633082,-4.721852175753116,0.0596349613086597,-1.7940454789924656,0.0569930927173511,3.122257735142488,0.0601843601948506,1.092190964157517,53,5.893196537809552,24.736316680908203,10.67250292117164,10.132075471698114,2,35.15475845336914,0.4155544638633728,3.8964550495147705,35.15475845336914,9.049976348876951,4.5,92,24.173699481913737,1.9530252678145483,25.30712206404885,8.401986976556605,2.333333333333333,58,25.52293238146552,0.5832758278682314,25.38999938964844,6.594424476829421,10,22.760812001983645,0.553923466828531,26.17348723892212,15.033279647359493,0,,,,,185,-262.1725714027479,7.096084784230346,185,-179.6078136313997,5.794410265989593,185,-41.51519428761538,2.6626037503329263,92,-19.40989659642619,6.910322588362247,92,-12.341160404194753,4.676314042419777,92,-10.687149955405111,1.083602781545182,-8.30989659642619,-0.1011604041947524,-3.437149955405112,17.78279410038923,185,214.4140590460972,-7.442703945774383,7.299618889177545,7299.618889177545,116.9801333079441
UBC_31,CantatGaudin+2020, ,61.11611076082117,0.0307357474549175,32.76570083362701,0.0194047689437866,163.3373721332266,-14.560350087545526,3.7578499062921984,0.044244354718352,-5.41458851602262,0.028319773608691,2.769155777510031,0.0373209437278852,1.2199663136103382,46,4.306939829950747,18.19255447387696,19.08540264831965,21.02173913043478,0,,,,,,,46,20.324377339819204,4.306939875302107,18.19255542755127,19.08540264831964,,0,,,,,0,,,,,0,,,,,73,-334.9467613595152,8.74475470106215,73,100.24636194257155,6.4587582439593,73,-90.87430423289268,7.803016430843773,46,-21.436588248776097,17.73017447158569,46,-5.110103899834566,5.445035999272177,46,-7.3627367793853935,4.575970030197139,-10.336588248776096,7.129896100165435,-0.1127367793853935,26.302684539632835,73,163.3380612793363,-14.569829521271949,11.591070175794032,11591.070175794031,127.08973152527291
NGC_6913,CantatGaudin+2020,NGC 6913,305.90535319482115,0.0140933369247006,38.48579368435448,0.0159608965188684,76.8497637917274,0.6333098284493406,-3.404760106912967,0.018892659267909,-5.815403657676604,0.0202824935107164,0.5605858559930821,0.0186577263012738,1.0212245457608935,5,19.706622314453124,-62.40278625488281,25.58335231273164,23.4,18,-41.43999226888021,2.587725866408575,20.066608247302828,-40.89956283569336,47.54702347463936,1.9523809523809523,20,-42.291995955314505,5.2591516884118,-40.94471664838129,45.37345767275815,,0,,,,,0,,,,,0,,,,,71,406.43454649644656,16.12379698583311,71,1739.7317263842594,69.90664433648321,71,19.75557671846791,2.8766222568820723,20,45.90221001643191,10.764359092834574,20,-54.059626596764325,44.15251336077893,20,-5.360924394780285,0.964029752077586,57.00221001643191,-41.81962659676432,1.8890756052197155,21.877623926123007,71,76.85045128214954,0.6335385296687035,-27.73288213073531,-27732.88213073531,106.49430362091375
IC_348,CantatGaudin+2020,IC 348,56.12872229388952,0.0814115040337861,32.174220540570474,0.0536246869101453,160.47375538165534,-17.800842234890577,4.416730857111727,0.107851547981376,-6.34229671517237,0.0713834904912692,3.158600872915554,0.0982556058399712,1.0887429536278568,31,8.29806616998488,13.069502830505373,27.46930782782535,11.96774193548387,115,15.596256156589671,0.1069581549046403,2.71445943541446,15.369108200073242,3.9493765056798,5.533898305084746,118,15.013863542932928,0.1996274391665957,15.310980466618258,6.495959515467626,,0,,,,,0,,,,,0,,,,,134,-284.45076714144085,9.922997473223548,134,100.87839999943117,3.618616663003875,134,-96.90248324668258,3.335992683315168,118,-16.329286345851525,5.813851406541077,118,-6.095424948972057,2.2777974525175204,118,-7.521928005784795,2.108463265597261,-5.229286345851525,6.144575051027943,-0.2719280057847948,11.748980193354184,134,160.47331816264682,-17.80037941870507,6.73119369543824,6731.19369543824,106.38999070700288
UPK_424,Sim+2019,,93.0671119157985,0.0392721150372479,-6.368709865953119,0.0401144886876011,214.1980032176353,-11.596237138272286,-3.729265142866063,0.0504044670242447,0.4305849542586525,0.0487551732106251,1.1800053885824977,0.0485988049893765,1.0616376722181164,25,9.099743041992188,28.10450553894043,24.03636304382547,14.8,4,23.28929710388184,1.0840740203857422,10.49141788482666,31.18502616882324,14.65631632279864,2.5,27,25.587775403310644,8.128164126770637,28.860471725463867,23.32669290632867,,0,,,,,0,,,,,0,,,,,111,-688.6001290734898,37.388020867726176,111,-467.9734843883492,26.21538430755191,111,-170.8275106597361,10.870689053670985,27,-23.32314486299664,18.96141032371945,27,-5.846265279372902,12.786882419156887,27,-17.49247868367126,4.716063872007233,-12.22314486299664,6.393734720627098,-10.242478683671258,11.22018947073786,111,214.2000751269902,-11.595104241374557,8.441407147025949,8441.407147025948,125.32175073634073
OC-0325,Hao+2022,,86.07897052324915,0.045493687902178,9.18449882523473,0.0352682658604213,196.87609524955764,-10.420390428713002,2.3526354188153444,0.0625209535871233,-2.459736423294633,0.0397668259484427,2.506709209590343,0.0575095312935965,1.125811767578125,11,6.554061196067116,28.69374084472656,21.08278175599865,28.181818181818183,15,28.54005330403646,0.0789278189341227,0.9783487319946288,28.421113967895508,1.5590886282639345,2.933333333333333,23,28.340357801638422,0.1902135399097076,28.049999237060547,1.2838128161029887,,17,27.9529400993796,0.3888235653147978,28.049999237060547,1.2199362083522982,3,37.46442926818848,0.6424268457164949,28.42829119812012,12.891119438789929,0,,,,,35,-375.74361315374296,10.413613995439706,35,-113.99333304257463,3.3631254682153986,35,-72.2122899750524,2.1241618742191646,23,-25.143554373639823,1.2299065775101108,23,-14.201623766620964,0.7499763898735765,23,-3.436122111868776,0.7631323480562388,-14.043554373639823,-1.9616237666209635,3.813877888131224,2.5118864315095824,35,196.8767809292431,-10.420701736932864,13.0873225193731,13087.3225193731,66.06373650145215
LP_2382,He+2022,,85.72387767791639,0.0589632596650746,0.5383356878502567,0.0520676494007052,204.4366362173547,-14.942518151973095,-0.9144580480897913,0.0726819487690563,-0.8773120252599486,0.0582193879008655,2.409749200107486,0.0715035435638891,1.246722746040321,78,6.138149163661859,21.9682731628418,43.74787517940807,20.94871794871795,101,42.37339012221535,0.1322129506331223,1.680615938626803,28.11490058898925,91.70515258324474,4.019230769230769,151,34.668419916810414,1.87743014665214,27.89642143249512,78.51972577980504,,0,,,,,3,13.69200070699056,0.1139999975760777,19.232999801635746,24.262618464259347,0,,,,,329,-365.3629497183294,13.965196053037426,329,-166.011192914738,10.660188445110672,329,-107.125165435302,6.865254873232844,151,-29.479128513709707,68.80765261199282,151,-14.760499379124733,32.5944358044893,151,-10.92165590585251,19.389803202829675,-18.37912851370971,-2.5204993791247325,-3.671655905852511,2.2387206469639778,329,204.43578260362844,-14.94596343499725,18.12108526336122,18121.08526336122,33.66887801980894
UPK_205,Sim+2019,,338.8465716716862,0.0368316079440869,69.31812647478604,0.0366975445496408,111.3826574401482,9.569419921348809,6.227093324624381,0.0495038691319917,-0.0635190631737339,0.046961762403187,2.721785487276533,0.0403094699508265,1.0892261705900494,12,5.186927477518718,-29.626415252685547,20.07406073573022,18.166666666666668,0,,,,,,,12,-30.542970289786656,5.186927517255147,-29.62641429901123,20.07406073572991,,0,,,,,0,,,,,0,,,,,38,-132.30398508992457,7.897425508804317,38,337.65729068163506,10.672495855264213,38,61.161543007180015,5.464299004142038,12,1.6675404355123364,7.700221548725263,12,-30.742124045876167,18.19772914008794,12,-10.69293613094112,3.4336487898143853,12.767540435512336,-18.502124045876165,-3.4429361309411206,12.589251353447189,38,111.39669614954576,9.572884063209802,-22.152611588903927,-22152.61158890393,48.77141439796886
2343,Liu+2019,Cl Gulliver 48,316.3086274032377,0.028062511298616,50.76782298626048,0.0285744404388686,91.04813440669298,2.461127930090645,-4.747143716877053,0.0368882882393012,-6.69987594926797,0.0357482716188592,1.072586770033677,0.0324132402064436,1.0202592106188757,15,9.658662923177085,-14.14477252960205,18.283875465244915,23.066666666666663,0,,,,,,,15,-11.134796333312988,9.658663368225096,-14.14477252960205,18.283875465244915,,0,,,,,0,,,,,0,,,,,59,-17.07133022702872,2.4148180392408385,59,932.2094012321749,29.04677793829351,59,40.05762430883757,2.162579185057564,15,36.35203935062068,1.2499809859361697,15,-10.281460785504844,18.245562188343595,15,-4.735481517531432,1.1938407264260926,47.45203935062068,1.958539214495156,2.514518482468568,4.000000000000001,59,91.04912678849804,2.4601100311471757,1.1963073247431255,1196.3073247431255,143.79577214136026
Collinder_69,CantatGaudin+2020,Cl Collinder 69,83.80961271559265,0.0501245592461257,9.814618727114798,0.0391891260616114,195.16848823730336,-12.031858465795567,1.1399447320593077,0.0631845505511174,-2.084188783352193,0.0449340163684282,2.5035203847575795,0.0597951545089971,1.1354224033043032,178,6.413482323121489,23.705114364624023,28.76476033351737,21.219101123595507,177,29.9903447210452,0.133993084147825,2.4503837628553145,27.313060760498047,38.02350151893255,5.169491525423729,321,28.008792593316866,1.222260752145886,27.233810424804688,29.19503113927607,2.25,131,27.855420294608777,0.505419840339486,27.09000015258789,2.978001100376112,56,26.74117164413588,0.8605117429174854,27.385785590820312,10.505320110048368,0,,,,,610,-377.3664416827543,12.49717679690032,610,-102.2969878151882,7.003762753062255,610,-83.31832730819468,5.118425561449658,321,-25.25316612997142,27.61543901936172,321,-11.40827204992122,7.360773364757153,321,-5.943511616106824,6.145309922989462,-14.15316612997142,0.8317279500787809,1.3064883838931758,12.589251353447189,610,195.167304071452,-12.029674814469995,12.875044977629209,12875.044977629208,62.07125382442739
UPK_422,CantatGaudin+2020, ,87.91983178088553,0.0422549965107335,-7.567467839236492,0.0416294789947239,212.97209200003903,-16.70704735372982,0.2019459762410522,0.0505798221689409,-0.5506011140078306,0.0464054419931057,3.340755325989808,0.0540791781602707,1.1803216174640487,39,3.942081549228766,15.769327163696287,16.74501390604728,21.205128205128204,0,,0.0,0.0,,,0.0,39,11.95237768848362,3.7875878698065626,15.769327163696287,16.636191621778092,,0,,,,,2,16.097000122070312,0.2524999976158142,16.097000122070312,0.0830001831054687,0,,,,,113,-240.68589867321188,7.381064930172245,113,-156.13939983736344,5.590731563049143,113,-86.10727737317906,4.064411610020987,39,-9.138766586900529,13.37903593108416,39,-6.84898724453066,8.65324829581537,39,-3.595719515171327,4.818791293339562,1.961233413099471,5.39101275546934,3.654280484828673,19.49844428490234,113,212.97255664763196,-16.70630343898474,-5.436521717989139,-5436.521717989139,97.81590956823426
CMa08,Santos-Silva+2021,,107.44133242151862,0.0305892454611288,-12.282880175042084,0.0340872680818712,225.9355074113309,-1.578012560772357,-3.140715401858216,0.0385160800572988,0.8907426024387525,0.0408590999809471,0.8506879325738756,0.0390739118730699,1.0445758716480151,26,12.392533522385817,26.177453994750977,17.602439641959798,14.384615384615383,0,,,,,,,26,26.88541736969581,12.392533430686363,26.177453994750977,17.602439641959773,,0,,,,,0,,,,,0,,,,,74,-819.724917762964,45.76160516446339,74,-846.9483941398229,47.40852510222575,74,-32.47291934329753,3.377953027045877,26,-27.411150819397992,12.181177576966014,26,-10.362516586522982,12.741244774133149,26,-14.076780793751883,1.0016244115880149,-16.311150819397994,1.8774834134770173,-6.826780793751883,17.99999999999998,74,225.93578723176276,-1.578122499666038,10.178952285107682,10178.952285107682,54.11969909947815
CWNU_18,He+2022,,89.54599534248767,0.0401810949498956,-14.120509955421245,0.0427130704576318,219.89754867701447,-18.05854066961624,-1.8431078864567176,0.0497125658121976,1.576221256810301,0.0498787056316029,1.4931179026531836,0.0545378544113852,1.2028251127763228,30,6.899053446451823,25.093280792236328,21.59334230479936,21.433333333333334,0,,,,,,,30,25.437713956832887,6.899053263664245,25.093280792236328,21.59334230479936,,0,,,,,0,,,,,0,,,,,88,-489.20980823397554,19.570346350238147,88,-408.9466012404464,14.900868328735188,88,-207.89759976538664,8.166193882625349,30,-22.06938250182061,15.863211152851004,30,-9.647738970256432,13.183323895961388,30,-11.161390959391698,6.604370418355423,-10.96938250182061,2.592261029743568,-3.9113909593916976,7.943284091521296,88,219.89336217973175,-18.0585986455902,7.633377856806863,7633.377856806863,44.41285455885059
vdBergh_92,CantatGaudin+2020,Cl VDB 92,106.0421324455791,0.0465058666065426,-11.468425303206285,0.0490010589178354,224.58265989515417,-2.42074164679601,-4.512850467947055,0.0579090001392949,1.6295773370793512,0.0620268722253343,0.8666257766847453,0.055798062517599,1.0860569491708203,19,12.773434287623354,25.76899719238281,28.30458095438502,11.263157894736842,0,,,,,,,19,25.077187086406507,12.773433760592813,25.76899719238281,28.30458095438502,,0,,,,,0,,,,,0,,,,,163,-825.701265219626,61.80642039550854,163,-813.7590201902048,60.89717965934889,163,-49.02670117630132,4.35370338413871,19,-31.02903953284949,20.07168566550998,19,-3.149281400509069,19.960130101887188,19,-18.5919202335673,1.8902093641073527,-19.92903953284949,9.09071859949093,-11.3419202335673,7.762468779884148,163,224.58265037429612,-2.4215819992032483,8.285357890041725,8285.357890041725,26.872252467668517
vdBergh_80,CantatGaudin+2020,Cl VDB 80,97.760461875211,0.0513714294175843,-9.600819695790994,0.0563263893127441,219.2349394290461,-8.86122702217533,-3.2959161156787893,0.0661023694115716,0.4714016896587034,0.068225622177124,1.0366291269965144,0.0653690003060005,1.0463932140453442,11,10.974965182217684,43.88824081420898,29.935157481409902,14.636363636363637,0,,,,,,,11,43.65966588800604,10.974964792078191,43.88824081420898,29.93515748140989,,0,,,,,0,,,,,0,,,,,74,-744.3628583703136,67.20273447658379,74,-607.8181138469448,54.66398044737232,74,-149.83136110085806,13.833896461539146,11,-36.99051677203972,22.438220832892533,11,-19.90643612729923,19.622109616767737,11,-18.91469266941854,3.628237145463795,-25.89051677203972,-7.66643612729923,-11.66469266941854,6.456541439665037,74,219.23375501397945,-8.861759410574836,26.40266881662941,26402.66881662941,94.46775571150424
Dolidze_8,CantatGaudin+2020,Cl Dolidze 8,306.11672554466355,0.0348750133263437,42.30392341232498,0.0369553722833332,80.06960519568872,2.693933969726128,-2.5963040186294006,0.0475127759732698,-6.093017811888703,0.0482738457228008,1.0135153873669056,0.0425099887345966,1.1008277692292865,8,7.12082576751709,-12.575481414794922,39.64942975427169,19.0,2,-11.676461219787598,0.0609818696975708,0.0816424861550331,-11.676461219787598,0.8690052032470703,2.5,10,-4.564084148406982,5.708856654167176,-11.676461219787598,35.64350340217932,,0,,,,,0,,,,,0,,,,,38,170.2450405494953,7.074221697622999,38,972.4386612625254,39.77949850389725,38,46.44325455443003,2.0053949922096543,10,29.07562196017373,5.682636632661708,10,-9.42822279905935,35.15600400578146,10,-6.560296218533532,2.3045912324809925,40.17562196017373,2.81177720094065,0.6897037814664682,15.488168229767911,38,80.06985134387855,2.693441006052858,9.71953316888494,9719.53316888494,52.508507597660305
L1228,Szilagyi+2021,,315.0675849802108,0.0511106874631798,76.53810485529729,0.0519296604654063,110.87756577830388,19.45496902450737,5.440563793570144,0.0697691336922023,3.458106751349601,0.0639967659245366,2.683756315373816,0.0539488688759181,1.0709069293478262,11,5.258222753351385,-18.520137786865234,49.92069471203333,18.27272727272728,0,,,,,,,11,-27.072017496282403,5.258222287351435,-18.520137786865234,49.92069471203332,,0,,,,,0,,,,,0,,,,,46,-125.20793340930852,5.197651283514656,46,328.3336801318705,7.006863031991934,46,124.13058578200663,4.189045562950256,11,-1.2527084024143804,17.61263862565906,11,-26.227619585191675,43.42454486709081,11,-13.190303528723808,17.316865753969417,9.84729159758562,-13.987619585191675,-5.940303528723808,1.0,46,110.8740277942918,19.45569582188734,-17.610242100579054,-17610.242100579053,21.70284538714002
UPK_385,CantatGaudin+2020, ,75.69573933448103,0.0664400349963795,13.035746941736647,0.042693479494615,187.96632099600376,-17.03627252355905,1.7956472501238094,0.0899581909179687,-3.469713181834882,0.0641228339888832,3.1566897247796946,0.0734264958988536,1.0713707317005503,14,6.088338034493583,14.721616744995115,12.982492804265467,12.428571428571429,0,,,,,,,14,13.960042238235474,6.088337744985308,14.721617221832275,12.982492804265457,,0,,,,,0,,,,,0,,,,,44,-300.4253748889643,11.991591488509604,44,-42.04616696859467,2.9601525608206383,44,-92.96603773539766,4.259979142678628,14,-12.220057636815593,12.293199986495742,14,-7.796262013854603,1.5667115644714331,14,-4.643718110591764,3.9413171536536926,-1.1200576368155932,4.443737986145397,2.606281889408236,11.748980193354184,44,187.9671066270192,-17.03826827463931,-0.2919957244048073,-291.9957244048074,18.463932346654925
