cluster,ref,SimbadName,ra,ra_error,dec,dec_error,GLON,GLAT,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,ruwe,N_dr3,radial_velocity_error,radial_velocity_med,radial_velocity_std,rv_nb_transits,N_apogee,vhelio_avg,verr,vscatter,vhelio_avg_med,vhelio_avg_std,nvisits_apogee,N_rv_weighted,rv_weighted,rv_weighted_error,rv_weighted_med,rv_weighted_std,NF_VRAD_FLAG,N_ges,VRAD,E_VRAD,VRAD_med,VRAD_std,N_galah,rv_galah,e_rv_galah,rv_galah_med,rv_galah_std,N_rave,HRV,e_HRV,HRV_med,HRV_std,N_X,X,X_std,N_Y,Y,Y_std,N_Z,Z,Z_std,N_U,U,U_std,N_V,V,V_std,N_W,W,W_std,vx,vy,vz,age_myr,N_tot,l,b,rv_lsr,rv_lsr_m_s
OC-0079,Hao+2022,,296.24561196652843,0.0212960463503132,17.545463090598222,0.0234384407167849,54.62266741834419,-3.382168513615532,-0.8236028215868548,0.0321253900942595,-5.863959010554544,0.0308805574541506,1.1226618924170224,0.0333253326623336,1.0670666901961616,13,8.059398944561298,-4.36099100112915,10.465586296576737,21.923076923076923,0,,,,,,,13,-7.10533792238969,8.059398596103375,-4.36099100112915,10.465586296576722,,0,,,,,0,,,,,0,,,,,23,515.247889609325,15.249084481090394,23,725.6398360583382,21.715259391247887,23,-52.60889619658127,2.1650023588893053,13,15.018671560260252,6.007968416744686,13,-20.03384378752985,8.737955380799217,13,-8.91638744013412,0.9692796166050264,26.118671560260253,-7.79384378752985,-1.6663874401341197,31.6227766016838,23,54.62295908749092,-3.383022810412428,8.849792161112077,8849.792161112076
CWNU_1134,He+2022,,130.29271361027293,0.0417870374826284,-53.81555097614847,0.0435094970923203,271.0442198752251,-7.256602078583901,-13.850745594826806,0.0555614508115328,12.024213920520198,0.0555773239869337,3.200686535683878,0.0459612057759211,1.20304379096398,11,4.695935336026278,18.620582580566406,18.642795024343805,17.454545454545453,0,,,,,,,11,10.650967012752186,4.695935504003004,18.620582580566406,18.6427950243438,,0,,,,,0,,,,,0,,,,,26,5.56520721673595,7.319085448665076,26,-309.9371284386584,6.939285201207671,26,-39.5071159046742,2.7868527279966804,11,-26.51043664092454,1.5702385081282189,11,-10.25890047572847,18.264910487447587,11,-7.13290977595101,2.2022553834370124,-15.41043664092454,1.9810995242715297,0.1170902240489901,39.81070831325058,26,271.02868806046126,-7.263055141379567,-2.2541340303388893,-2254.1340303388893
CWNU_1054,He+2022,,89.48065947907905,0.0408609225636436,0.6519427583637276,0.037265678246816,206.1532473184243,-11.579405379535723,-2.2076053157639013,0.0528665383656819,-2.009215026906337,0.0458869593484061,2.3900802130381966,0.0518762213843209,1.1284950801304408,21,4.588838123139881,17.954448699951172,17.235717857285902,15.333333333333334,0,,,,,,,21,15.305118935448784,4.588838111786616,17.954448699951172,17.235717857285827,,0,,,,,0,,,,,0,,,,,42,-368.2181320416918,11.366782184000202,42,-180.7960504998936,5.652175849284278,42,-84.0021810794474,3.3452150545886123,21,-11.784896313614595,15.434906816617293,21,-7.344040046279815,7.118331517542732,21,-8.905005374617676,3.381373815101379,-0.6848963136145958,4.895959953720185,-1.6550053746176765,50.11870135142811,42,206.1511571135401,-11.572960220919576,-1.179672525529156,-1179.672525529156
NGC_5281,CantatGaudin+2020,NGC 5281,206.6100536364399,0.0160855781286954,-62.90832011187337,0.0188456978648901,309.14685539813195,-0.7021800246885405,-4.664194352751577,0.0198253132402896,-2.3972298974036907,0.0219345185905694,0.6355199611240666,0.0268424116075038,0.993332862854004,6,13.32219696044922,-22.7072982788086,11.452602951028918,20.83333333333333,0,,,,,,,6,-24.084583123524983,13.322198209663233,-22.7072982788086,11.45260295102883,,0,,,,,0,,,,,0,,,,,32,994.9041049473568,40.29687700143993,32,-1222.186981311448,49.4914453905726,32,-19.31712037689384,1.1534048402281525,6,-44.29222365693139,7.430715082693021,6,-4.825710437669858,8.82265542104845,6,-9.624983933425597,0.491722904883087,-33.19222365693139,7.414289562330143,-2.3749839334255967,39.81070831325058,32,309.1468271920578,-0.7022708024400621,-26.67347173736877,-26673.47173736877
CWNU_1259,He+2022,,304.8146660164609,0.0621490180492401,42.10216368775397,0.0672114342451095,79.35490700251553,3.3724439782240125,2.273948148924293,0.0856758952140808,-0.813161114352869,0.0898857042193412,2.0713132536119447,0.0758975148200988,3.1241819858551025,7,8.18771743774414,-17.59305191040039,19.10722105089344,19.714285714285715,0,,,,,,,7,-18.51615878513881,8.187717114176069,-17.59305191040039,19.10722105089344,,0,,,,,0,,,,,0,,,,,16,89.14194103387317,4.986290195129985,16,474.0466540243604,13.843267525442451,16,28.385034317845378,2.707684111562591,7,-4.515585677509852,3.0746160028182787,7,-17.652162454398802,18.812123974175865,7,-6.125526029354902,2.208876598882397,6.584414322490147,-5.412162454398802,1.1244739706450977,56.23413251903491,16,79.3502009308494,3.3677864993575497,-4.028960153487858,-4028.9601534878575
IC_2391,CantatGaudin+2020,IC 2391,130.41768728371326,0.0366856199583856,-52.99784536389812,0.0391769840706527,270.441429800849,-6.685630804442031,-24.75339726119169,0.0490270416121677,23.296861306152618,0.0500579203955188,6.621215519232309,0.0413274160877072,1.30389059075403,86,3.840674112009448,14.411731719970703,11.635700071893456,15.674418604651162,0,,,,,,,106,13.19485327175626,2.7190026414116484,14.41173219680786,11.706171618487872,2.2222222222222223,39,12.774102626702724,0.8612820551945612,14.760000228881836,12.7241307059938,0,,,,,5,11.042599999999998,2.8266,11.496,1.2109499741938143,221,1.152688921719068,2.189473026374796,221,-150.01594408564236,2.5940394079719096,221,-17.585236706848733,1.7904545153338458,106,-23.88861564593985,0.519787736252215,106,-12.819928496212126,11.637758834557827,106,-5.484025088503208,1.4215791120543655,-12.788615645939853,-0.5799284962121263,1.7659749114967918,28.840317564502847,221,270.4402392758675,-6.68564396421303,0.2727760043045701,272.77600430457017
UPK_501,Sim+2019,,108.01096508530304,0.0247939391569657,-44.52094703775268,0.0265078192407434,255.54402658486987,-15.23433022737724,-5.878331704310368,0.0335481546141884,6.75500097617457,0.035261490128257,1.3470698249936204,0.0276637537912888,1.1073364777998491,20,6.9616943359375,27.79303359985352,14.45661072860598,19.0,0,,,,,,,20,30.67162766456604,6.961694395542144,27.79303359985352,14.456610728605977,,0,,,,,0,,,,,0,,,,,44,-179.26992670477418,14.113606600241573,44,-695.2475555441338,35.46925759978921,44,-195.4056443308056,8.810896563975264,20,-35.96733535713283,4.514484584545267,20,-18.74649132005048,13.292135968834716,20,-16.97074415039252,3.80719833160104,-24.86733535713283,-6.506491320050477,-9.72074415039252,56.23413251903491,44,255.54120331573628,-15.22471439456635,14.62306481798715,14623.06481798715
UPK_535,CantatGaudin+2020, ,127.0735576155968,0.0430457570137233,-50.93674834783078,0.0457733530517018,267.5368970316293,-7.132875096998835,-12.983773675829347,0.0566469463733358,3.281967718541053,0.0582546444114195,3.148525044475961,0.048392252090874,1.0846880991524512,35,5.850898088727679,10.130000114440918,20.01302380640112,17.257142857142856,0,,,,,,,35,5.864206152302878,5.850898432731628,10.130000114440918,20.013023806401108,,0,,,,,0,,,,,0,,,,,109,-13.602540013932314,6.775619289165919,109,-315.1826841421514,11.371108514895742,109,-39.46378522343724,3.372344991692764,35,-15.586223112701411,0.7277862267566736,35,-3.5477328042607064,19.7945244174342,35,-13.72889549764653,2.558437078433873,-4.486223112701412,8.692267195739294,-6.47889549764653,33.11311069398671,109,267.5287830399606,-7.130251492315003,-7.620890368331224,-7620.890368331225
UPK_591,Sim+2019,,211.8918647087413,0.0272748121848473,-61.515226060449855,0.0383982511667104,311.8788801484274,0.0246519067350595,-9.114603270105134,0.0393715931819035,-7.223392675865414,0.051466967509343,1.3754952818950827,0.0564921709207388,1.2282329852764422,20,3.3010826110839844,-16.054384231567383,17.589880460710624,42.65,0,,,,,,,20,-12.199862396717071,3.301082733273506,-16.05438470840454,17.58988046071058,,0,,,,,0,,,,,0,,,,,65,491.6376831549279,58.72758034617424,65,-548.5111146646041,67.11596124574022,65,0.2938165776762385,4.245743632683015,20,-35.82601183497813,11.801801837885908,20,-15.677123913241385,13.263669151708704,20,-14.57344324854002,1.6501907087711298,-24.72601183497813,-3.4371239132413844,-7.32344324854002,56.23413251903491,65,311.87028818414376,0.0228544194909495,-13.946728876561911,-13946.728876561912
UPK_482,Sim+2019,,99.70550406085164,0.029485663642054,-31.61581665836003,0.0342805230099221,240.5804696015836,-16.299973556887053,-2.962912237386292,0.0398227935251982,4.41012529767665,0.0432024624036706,1.5065335443788217,0.0401041637296262,1.1247880355171536,33,4.738175363251657,25.129125595092773,13.217829838863336,23.75757575757576,0,,,,,,,33,26.02375674297878,4.352788238727203,25.129125595092773,15.561055491961296,,0,,,,,4,36.678585594146725,0.9045981522067202,28.717169891296383,21.45218278431722,0,,,,,92,-315.41007578607133,32.71599534199644,92,-559.0905259566897,52.626709647228246,92,-187.2981360546625,20.46325518970832,33,-25.85307058554672,7.880808479951717,33,-12.99619967378067,12.932944921170575,33,-10.469282675905372,4.516406521583632,-14.75307058554672,-0.7561996737806691,-3.2192826759053723,31.6227766016838,92,240.5705474930783,-16.26600043587938,8.492749674675883,8492.749674675882
